,,,,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
2024-07-26 06:57:06,189,0,0,9811,8,39,0,511.998046875,665,67850,67275,512.0,8,6478,1328,511.998046875,3,2232,2227,512.0
2024-07-26 06:57:07,190,0,0,9810,8,39,0,511.998046875,668,68536,67958,512.0,8,6512,1335,511.998046875,3,2243,2238,512.0
2024-07-26 06:57:08,191,0,0,9809,8,39,0,511.998046875,672,69228,68647,512.0,8,6546,1342,511.998046875,3,2254,2249,512.0
2024-07-26 06:57:09,192,0,0,9808,8,39,0,511.998046875,675,69921,69337,512.0,8,6580,1349,511.998046875,3,2265,2260,512.0
2024-07-26 06:57:10,193,0,0,9807,8,39,0,511.998046875,679,70620,70033,512.0,8,6614,1356,511.998046875,3,2276,2271,512.0
2024-07-26 06:57:11,194,0,0,9806,8,39,0,511.998046875,682,71320,70730,512.0,8,6648,1363,511.998046875,3,2287,2282,512.0
2024-07-26 06:57:12,195,0,0,9805,8,39,0,511.998046875,686,72026,71433,512.0,8,6682,1370,511.998046875,3,2298,2293,512.0
2024-07-26 06:57:13,196,0,0,9804,8,39,0,511.998046875,689,72733,72137,512.0,8,6716,1377,511.998046875,3,2309,2304,512.0
2024-07-26 06:57:14,197,0,0,9803,8,39,0,511.998046875,693,73446,72847,512.0,8,6750,1384,511.998046875,3,2320,2315,512.0
2024-07-26 06:57:15,198,0,0,9802,8,39,0,511.998046875,696,74160,73558,512.0,8,6784,1391,511.998046875,3,2331,2326,512.0
2024-07-26 06:57:16,199,0,0,9801,8,39,0,511.998046875,700,74880,74275,512.0,8,6818,1398,511.998046875,3,2342,2337,512.0
2024-07-26 06:57:17,200,0,0,9800,8,39,0,511.998046875,703,75601,74993,512.0,8,6852,1405,511.998046875,3,2353,2348,512.0
2024-07-26 06:57:18,199,1,0,9800,8,39,0,511.998046875,707,76314,75706,512.0,8,6857,1410,511.998046875,3,2359,2354,512.0
