timestamp,open5G_bt_subscriber_count_0,open5G_bt_subscriber_count_1,open5G_bt_subscriber_count_2,open5G_bt_subscriber_count_3
2023-12-14 10:30:16.400000095,100,0,0,9900
2023-12-14 10:30:16.500000000,100,0,0,9900
2023-12-14 10:30:16.599999905,100,0,0,9900
2023-12-14 10:30:16.700000048,100,0,0,9900
2023-12-14 10:30:16.799999952,100,0,0,9900
2023-12-14 10:30:16.900000095,100,0,0,9900
2023-12-14 10:30:17.000000000,100,0,0,9900
2023-12-14 10:30:17.099999905,100,0,0,9900
2023-12-14 10:30:17.200000048,100,0,0,9900
2023-12-14 10:30:17.299999952,100,0,0,9900
2023-12-14 10:30:17.400000095,100,0,0,9900
2023-12-14 10:30:17.500000000,100,0,0,9900
2023-12-14 10:30:17.599999905,100,0,0,9900
2023-12-14 10:30:17.700000048,100,0,0,9900
2023-12-14 10:30:17.799999952,100,0,0,9900
2023-12-14 10:30:17.900000095,100,0,0,9900
2023-12-14 10:30:18.000000000,100,0,0,9900
2023-12-14 10:30:18.099999905,100,0,0,9900
2023-12-14 10:30:18.200000048,100,0,0,9900
2023-12-14 10:30:18.299999952,100,0,0,9900
2023-12-14 10:30:18.400000095,100,0,0,9900
2023-12-14 10:30:18.500000000,100,0,0,9900
2023-12-14 10:30:18.599999905,100,0,0,9900
2023-12-14 10:30:18.700000048,100,0,0,9900
2023-12-14 10:30:18.799999952,100,0,0,9900
2023-12-14 10:30:18.900000095,100,0,0,9900
2023-12-14 10:30:19.000000000,100,0,0,9900
2023-12-14 10:30:19.099999905,100,0,0,9900
2023-12-14 10:30:19.200000048,100,0,0,9900
2023-12-14 10:30:19.299999952,100,0,0,9900
2023-12-14 10:30:19.400000095,100,0,0,9900
2023-12-14 10:30:19.500000000,100,0,0,9900
2023-12-14 10:30:19.599999905,100,0,0,9900
2023-12-14 10:30:19.700000048,100,0,0,9900
2023-12-14 10:30:19.799999952,100,0,0,9900
2023-12-14 10:30:19.900000095,100,0,0,9900
2023-12-14 10:30:20.000000000,100,0,0,9900
2023-12-14 10:30:20.099999905,100,0,0,9900
2023-12-14 10:30:20.200000048,100,0,0,9900
2023-12-14 10:30:20.299999952,100,0,0,9900
2023-12-14 10:30:20.400000095,100,0,0,9900
2023-12-14 10:30:20.500000000,100,0,0,9900
2023-12-14 10:30:20.599999905,100,0,0,9900
2023-12-14 10:30:20.700000048,100,0,0,9900
2023-12-14 10:30:20.799999952,100,0,0,9900
2023-12-14 10:30:20.900000095,100,0,0,9900
2023-12-14 10:30:21.000000000,100,0,0,9900
2023-12-14 10:30:21.099999905,100,0,0,9900
2023-12-14 10:30:21.200000048,100,0,0,9900
2023-12-14 10:30:21.299999952,100,0,0,9900
2023-12-14 10:30:21.400000095,100,0,0,9900
2023-12-14 10:30:21.500000000,100,0,0,9900
2023-12-14 10:30:21.599999905,100,0,0,9900
2023-12-14 10:30:21.700000048,100,0,0,9900
2023-12-14 10:30:21.799999952,100,0,0,9900
2023-12-14 10:30:21.900000095,100,0,0,9900
2023-12-14 10:30:22.000000000,100,0,0,9900
2023-12-14 10:30:22.099999905,100,0,0,9900
2023-12-14 10:30:22.200000048,100,0,0,9900
2023-12-14 10:30:22.299999952,100,0,0,9900
2023-12-14 10:30:22.400000095,100,0,0,9900
2023-12-14 10:30:22.500000000,100,0,0,9900
2023-12-14 10:30:22.599999905,100,0,0,9900
2023-12-14 10:30:22.700000048,100,0,0,9900
2023-12-14 10:30:22.799999952,100,0,0,9900
2023-12-14 10:30:22.900000095,100,0,0,9900
2023-12-14 10:30:23.000000000,100,0,0,9900
2023-12-14 10:30:23.099999905,100,0,0,9900
2023-12-14 10:30:23.200000048,100,0,0,9900
2023-12-14 10:30:23.299999952,100,0,0,9900
2023-12-14 10:30:23.400000095,100,0,0,9900
2023-12-14 10:30:23.500000000,100,0,0,9900
2023-12-14 10:30:23.599999905,100,0,0,9900
2023-12-14 10:30:23.700000048,100,0,0,9900
2023-12-14 10:30:23.799999952,100,0,0,9900
2023-12-14 10:30:23.900000095,100,0,0,9900
2023-12-14 10:30:24.000000000,100,0,0,9900
2023-12-14 10:30:24.099999905,100,0,0,9900
2023-12-14 10:30:24.200000048,100,0,0,9900
2023-12-14 10:30:24.299999952,100,0,0,9900
2023-12-14 10:30:24.400000095,100,0,0,9900
2023-12-14 10:30:24.500000000,100,0,0,9900
2023-12-14 10:30:24.599999905,100,0,0,9900
2023-12-14 10:30:24.700000048,100,0,0,9900
2023-12-14 10:30:24.799999952,100,0,0,9900
2023-12-14 10:30:24.900000095,100,0,0,9900
2023-12-14 10:30:25.000000000,100,0,0,9900
2023-12-14 10:30:25.099999905,100,0,0,9900
2023-12-14 10:30:25.200000048,100,0,0,9900
2023-12-14 10:30:25.299999952,100,0,0,9900
2023-12-14 10:30:25.400000095,100,0,0,9900
2023-12-14 10:30:25.500000000,100,0,0,9900
2023-12-14 10:30:25.599999905,100,0,0,9900
2023-12-14 10:30:25.700000048,100,0,0,9900
2023-12-14 10:30:25.799999952,100,0,0,9900
2023-12-14 10:30:25.900000095,100,0,0,9900
2023-12-14 10:30:26.000000000,100,0,0,9900
2023-12-14 10:30:26.099999905,100,0,0,9900
2023-12-14 10:30:26.200000048,100,0,0,9900
2023-12-14 10:30:26.299999952,100,0,0,9900
2023-12-14 10:30:26.400000095,100,0,0,9900
2023-12-14 10:30:26.500000000,100,0,0,9900
2023-12-14 10:30:26.599999905,100,0,0,9900
2023-12-14 10:30:26.700000048,100,0,0,9900
2023-12-14 10:30:26.799999952,100,0,0,9900
2023-12-14 10:30:26.900000095,100,0,0,9900
2023-12-14 10:30:27.000000000,100,0,0,9900
2023-12-14 10:30:27.099999905,100,0,0,9900
2023-12-14 10:30:27.200000048,100,0,0,9900
2023-12-14 10:30:27.299999952,100,0,0,9900
2023-12-14 10:30:27.400000095,100,0,0,9900
2023-12-14 10:30:27.500000000,100,0,0,9900
2023-12-14 10:30:27.599999905,100,0,0,9900
2023-12-14 10:30:27.700000048,100,0,0,9900
2023-12-14 10:30:27.799999952,100,0,0,9900
2023-12-14 10:30:27.900000095,100,0,0,9900
2023-12-14 10:30:28.000000000,100,0,0,9900
2023-12-14 10:30:28.099999905,100,0,0,9900
2023-12-14 10:30:28.200000048,100,0,0,9900
2023-12-14 10:30:28.299999952,100,0,0,9900
2023-12-14 10:30:28.400000095,100,0,0,9900
2023-12-14 10:30:28.500000000,100,0,0,9900
2023-12-14 10:30:28.599999905,100,0,0,9900
2023-12-14 10:30:28.700000048,100,0,0,9900
2023-12-14 10:30:28.799999952,100,0,0,9900
2023-12-14 10:30:28.900000095,100,0,0,9900
2023-12-14 10:30:29.000000000,100,0,0,9900
2023-12-14 10:30:29.099999905,100,0,0,9900
2023-12-14 10:30:29.200000048,100,0,0,9900
2023-12-14 10:30:29.299999952,100,0,0,9900
2023-12-14 10:30:29.400000095,100,0,0,9900
2023-12-14 10:30:29.500000000,100,0,0,9900
2023-12-14 10:30:29.599999905,100,0,0,9900
2023-12-14 10:30:29.700000048,100,0,0,9900
2023-12-14 10:30:29.799999952,100,0,0,9900
2023-12-14 10:30:29.900000095,100,0,0,9900
2023-12-14 10:30:30.000000000,100,0,0,9900
2023-12-14 10:30:30.099999905,100,0,0,9900
2023-12-14 10:30:30.200000048,100,0,0,9900
2023-12-14 10:30:30.299999952,100,0,0,9900
2023-12-14 10:30:30.400000095,100,0,0,9900
2023-12-14 10:30:30.500000000,100,0,0,9900
2023-12-14 10:30:30.599999905,100,0,0,9900
2023-12-14 10:30:30.700000048,100,0,0,9900
2023-12-14 10:30:30.799999952,100,0,0,9900
2023-12-14 10:30:30.900000095,100,0,0,9900
2023-12-14 10:30:31.000000000,100,0,0,9900
2023-12-14 10:30:31.099999905,100,0,0,9900
2023-12-14 10:30:31.200000048,100,0,0,9900
2023-12-14 10:30:31.299999952,100,0,0,9900
2023-12-14 10:30:31.400000095,100,0,0,9900
2023-12-14 10:30:31.500000000,100,0,0,9900
2023-12-14 10:30:31.599999905,100,0,0,9900
2023-12-14 10:30:31.700000048,100,0,0,9900
2023-12-14 10:30:31.799999952,100,0,0,9900
2023-12-14 10:30:31.900000095,100,0,0,9900
2023-12-14 10:30:32.000000000,100,0,0,9900
2023-12-14 10:30:32.099999905,100,0,0,9900
2023-12-14 10:30:32.200000048,100,0,0,9900
2023-12-14 10:30:32.299999952,100,0,0,9900
2023-12-14 10:30:32.400000095,100,0,0,9900
2023-12-14 10:30:32.500000000,100,0,0,9900
2023-12-14 10:30:32.599999905,100,0,0,9900
2023-12-14 10:30:32.700000048,100,0,0,9900
2023-12-14 10:30:32.799999952,100,0,0,9900
2023-12-14 10:30:32.900000095,100,0,0,9900
2023-12-14 10:30:33.000000000,100,0,0,9900
2023-12-14 10:30:33.099999905,100,0,0,9900
2023-12-14 10:30:33.200000048,100,0,0,9900
2023-12-14 10:30:33.299999952,100,0,0,9900
2023-12-14 10:30:33.400000095,100,0,0,9900
2023-12-14 10:30:33.500000000,100,0,0,9900
2023-12-14 10:30:33.599999905,100,0,0,9900
2023-12-14 10:30:33.700000048,100,0,0,9900
2023-12-14 10:30:33.799999952,100,0,0,9900
2023-12-14 10:30:33.900000095,100,0,0,9900
2023-12-14 10:30:34.000000000,100,0,0,9900
2023-12-14 10:30:34.099999905,100,0,0,9900
2023-12-14 10:30:34.200000048,100,0,0,9900
2023-12-14 10:30:34.299999952,100,0,0,9900
2023-12-14 10:30:34.400000095,100,0,0,9900
2023-12-14 10:30:34.500000000,100,0,0,9900
2023-12-14 10:30:34.599999905,100,0,0,9900
2023-12-14 10:30:34.700000048,100,0,0,9900
2023-12-14 10:30:34.799999952,100,0,0,9900
2023-12-14 10:30:34.900000095,100,0,0,9900
2023-12-14 10:30:35.000000000,100,0,0,9900
2023-12-14 10:30:35.099999905,100,0,0,9900
2023-12-14 10:30:35.200000048,100,0,0,9900
2023-12-14 10:30:35.299999952,100,0,0,9900
2023-12-14 10:30:35.400000095,100,0,0,9900
2023-12-14 10:30:35.500000000,100,0,0,9900
2023-12-14 10:30:35.599999905,100,0,0,9900
2023-12-14 10:30:35.700000048,100,0,0,9900
2023-12-14 10:30:35.799999952,100,0,0,9900
2023-12-14 10:30:35.900000095,100,0,0,9900
2023-12-14 10:30:36.000000000,100,0,0,9900
2023-12-14 10:30:36.099999905,100,0,0,9900
2023-12-14 10:30:36.200000048,100,0,0,9900
2023-12-14 10:30:36.299999952,100,0,0,9900
2023-12-14 10:30:36.400000095,100,0,0,9900
2023-12-14 10:30:36.500000000,100,0,0,9900
2023-12-14 10:30:36.599999905,100,0,0,9900
2023-12-14 10:30:36.700000048,100,0,0,9900
2023-12-14 10:30:36.799999952,100,0,0,9900
2023-12-14 10:30:36.900000095,100,0,0,9900
2023-12-14 10:30:37.000000000,100,0,0,9900
2023-12-14 10:30:37.099999905,100,0,0,9900
2023-12-14 10:30:37.200000048,100,0,0,9900
2023-12-14 10:30:37.299999952,100,0,0,9900
2023-12-14 10:30:37.400000095,100,0,0,9900
2023-12-14 10:30:37.500000000,100,0,0,9900
2023-12-14 10:30:37.599999905,100,0,0,9900
2023-12-14 10:30:37.700000048,100,0,0,9900
2023-12-14 10:30:37.799999952,100,0,0,9900
2023-12-14 10:30:37.900000095,100,0,0,9900
2023-12-14 10:30:38.000000000,100,0,0,9900
2023-12-14 10:30:38.099999905,100,0,0,9900
2023-12-14 10:30:38.200000048,100,0,0,9900
2023-12-14 10:30:38.299999952,100,0,0,9900
2023-12-14 10:30:38.400000095,100,0,0,9900
2023-12-14 10:30:38.500000000,100,0,0,9900
2023-12-14 10:30:38.599999905,100,0,0,9900
2023-12-14 10:30:38.700000048,100,0,0,9900
2023-12-14 10:30:38.799999952,100,0,0,9900
2023-12-14 10:30:38.900000095,100,0,0,9900
2023-12-14 10:30:39.000000000,100,0,0,9900
2023-12-14 10:30:39.099999905,100,0,0,9900
2023-12-14 10:30:39.200000048,100,0,0,9900
2023-12-14 10:30:39.299999952,100,0,0,9900
2023-12-14 10:30:39.400000095,100,0,0,9900
2023-12-14 10:30:39.500000000,100,0,0,9900
2023-12-14 10:30:39.599999905,100,0,0,9900
2023-12-14 10:30:39.700000048,100,0,0,9900
2023-12-14 10:30:39.799999952,100,0,0,9900
2023-12-14 10:30:39.900000095,100,0,0,9900
2023-12-14 10:30:40.000000000,100,0,0,9900
2023-12-14 10:30:40.099999905,100,0,0,9900
2023-12-14 10:30:40.200000048,100,0,0,9900
2023-12-14 10:30:40.299999952,100,0,0,9900
2023-12-14 10:30:40.400000095,100,0,0,9900
2023-12-14 10:30:40.500000000,100,0,0,9900
2023-12-14 10:30:40.599999905,100,0,0,9900
2023-12-14 10:30:40.700000048,100,0,0,9900
2023-12-14 10:30:40.799999952,100,0,0,9900
2023-12-14 10:30:40.900000095,100,0,0,9900
2023-12-14 10:30:41.000000000,100,0,0,9900
2023-12-14 10:30:41.099999905,100,0,0,9900
2023-12-14 10:30:41.200000048,100,0,0,9900
2023-12-14 10:30:41.299999952,100,0,0,9900
2023-12-14 10:30:41.400000095,100,0,0,9900
2023-12-14 10:30:41.500000000,100,0,0,9900
2023-12-14 10:30:41.599999905,100,0,0,9900
2023-12-14 10:30:41.700000048,100,0,0,9900
2023-12-14 10:30:41.799999952,100,0,0,9900
2023-12-14 10:30:41.900000095,100,0,0,9900
2023-12-14 10:30:42.000000000,100,0,0,9900
2023-12-14 10:30:42.099999905,100,0,0,9900
2023-12-14 10:30:42.200000048,100,0,0,9900
2023-12-14 10:30:42.299999952,100,0,0,9900
2023-12-14 10:30:42.400000095,100,0,0,9900
2023-12-14 10:30:42.500000000,100,0,0,9900
2023-12-14 10:30:42.599999905,100,0,0,9900
2023-12-14 10:30:42.700000048,100,0,0,9900
2023-12-14 10:30:42.799999952,100,0,0,9900
2023-12-14 10:30:42.900000095,100,0,0,9900
2023-12-14 10:30:43.000000000,100,0,0,9900
2023-12-14 10:30:43.099999905,100,0,0,9900
2023-12-14 10:30:43.200000048,100,0,0,9900
2023-12-14 10:30:43.299999952,100,0,0,9900
2023-12-14 10:30:43.400000095,100,0,0,9900
2023-12-14 10:30:43.500000000,100,0,0,9900
2023-12-14 10:30:43.599999905,100,0,0,9900
2023-12-14 10:30:43.700000048,100,0,0,9900
2023-12-14 10:30:43.799999952,100,0,0,9900
2023-12-14 10:30:43.900000095,100,0,0,9900
2023-12-14 10:30:44.000000000,100,0,0,9900
2023-12-14 10:30:44.099999905,100,0,0,9900
2023-12-14 10:30:44.200000048,100,0,0,9900
2023-12-14 10:30:44.299999952,100,0,0,9900
2023-12-14 10:30:44.400000095,100,0,0,9900
2023-12-14 10:30:44.500000000,100,0,0,9900
2023-12-14 10:30:44.599999905,100,0,0,9900
2023-12-14 10:30:44.700000048,100,0,0,9900
2023-12-14 10:30:44.799999952,100,0,0,9900
2023-12-14 10:30:44.900000095,100,0,0,9900
2023-12-14 10:30:45.000000000,100,0,0,9900
2023-12-14 10:30:45.099999905,100,0,0,9900
2023-12-14 10:30:45.200000048,100,0,0,9900
2023-12-14 10:30:45.299999952,100,0,0,9900
2023-12-14 10:30:45.400000095,100,0,0,9900
2023-12-14 10:30:45.500000000,100,0,0,9900
2023-12-14 10:30:45.599999905,100,0,0,9900
2023-12-14 10:30:45.700000048,100,0,0,9900
2023-12-14 10:30:45.799999952,100,0,0,9900
2023-12-14 10:30:45.900000095,100,0,0,9900
2023-12-14 10:30:46.000000000,100,0,0,9900
2023-12-14 10:30:46.099999905,100,0,0,9900
2023-12-14 10:30:46.200000048,100,0,0,9900
2023-12-14 10:30:46.299999952,100,0,0,9900
2023-12-14 10:30:46.400000095,100,0,0,9900
2023-12-14 10:30:46.500000000,100,0,0,9900
2023-12-14 10:30:46.599999905,100,0,0,9900
2023-12-14 10:30:46.700000048,100,0,0,9900
2023-12-14 10:30:46.799999952,100,0,0,9900
2023-12-14 10:30:46.900000095,100,0,0,9900
2023-12-14 10:30:47.000000000,100,0,0,9900
2023-12-14 10:30:47.099999905,100,0,0,9900
2023-12-14 10:30:47.200000048,100,0,0,9900
2023-12-14 10:30:47.299999952,100,0,0,9900
2023-12-14 10:30:47.400000095,100,0,0,9900
2023-12-14 10:30:47.500000000,100,0,0,9900
2023-12-14 10:30:47.599999905,100,0,0,9900
2023-12-14 10:30:47.700000048,100,0,0,9900
2023-12-14 10:30:47.799999952,100,0,0,9900
2023-12-14 10:30:47.900000095,100,0,0,9900
2023-12-14 10:30:48.000000000,100,0,0,9900
2023-12-14 10:30:48.099999905,100,0,0,9900
2023-12-14 10:30:48.200000048,100,0,0,9900
2023-12-14 10:30:48.299999952,100,0,0,9900
2023-12-14 10:30:48.400000095,100,0,0,9900
2023-12-14 10:30:48.500000000,100,0,0,9900
2023-12-14 10:30:48.599999905,100,0,0,9900
2023-12-14 10:30:48.700000048,100,0,0,9900
2023-12-14 10:30:48.799999952,100,0,0,9900
2023-12-14 10:30:48.900000095,100,0,0,9900
2023-12-14 10:30:49.000000000,100,0,0,9900
2023-12-14 10:30:49.099999905,100,0,0,9900
2023-12-14 10:30:49.200000048,100,0,0,9900
2023-12-14 10:30:49.299999952,100,0,0,9900
2023-12-14 10:30:49.400000095,100,0,0,9900
2023-12-14 10:30:49.500000000,100,0,0,9900
2023-12-14 10:30:49.599999905,100,0,0,9900
2023-12-14 10:30:49.700000048,100,0,0,9900
2023-12-14 10:30:49.799999952,100,0,0,9900
2023-12-14 10:30:49.900000095,100,0,0,9900
2023-12-14 10:30:50.000000000,100,0,0,9900
2023-12-14 10:30:50.099999905,100,0,0,9900
2023-12-14 10:30:50.200000048,100,0,0,9900
2023-12-14 10:30:50.299999952,100,0,0,9900
2023-12-14 10:30:50.400000095,100,0,0,9900
2023-12-14 10:30:50.500000000,100,0,0,9900
2023-12-14 10:30:50.599999905,100,0,0,9900
2023-12-14 10:30:50.700000048,100,0,0,9900
2023-12-14 10:30:50.799999952,100,0,0,9900
2023-12-14 10:30:50.900000095,100,0,0,9900
2023-12-14 10:30:51.000000000,100,0,0,9900
2023-12-14 10:30:51.099999905,100,0,0,9900
2023-12-14 10:30:51.200000048,100,0,0,9900
2023-12-14 10:30:51.299999952,100,0,0,9900
2023-12-14 10:30:51.400000095,100,0,0,9900
2023-12-14 10:30:51.500000000,100,0,0,9900
2023-12-14 10:30:51.599999905,100,0,0,9900
2023-12-14 10:30:51.700000048,100,0,0,9900
2023-12-14 10:30:51.799999952,100,0,0,9900
2023-12-14 10:30:51.900000095,100,0,0,9900
2023-12-14 10:30:52.000000000,100,0,0,9900
2023-12-14 10:30:52.099999905,100,0,0,9900
2023-12-14 10:30:52.200000048,100,0,0,9900
2023-12-14 10:30:52.299999952,100,0,0,9900
2023-12-14 10:30:52.400000095,100,0,0,9900
2023-12-14 10:30:52.500000000,100,0,0,9900
2023-12-14 10:30:52.599999905,100,0,0,9900
2023-12-14 10:30:52.700000048,100,0,0,9900
2023-12-14 10:30:52.799999952,100,0,0,9900
2023-12-14 10:30:52.900000095,100,0,0,9900
2023-12-14 10:30:53.000000000,100,0,0,9900
2023-12-14 10:30:53.099999905,100,0,0,9900
2023-12-14 10:30:53.200000048,100,0,0,9900
2023-12-14 10:30:53.299999952,100,0,0,9900
2023-12-14 10:30:53.400000095,100,0,0,9900
2023-12-14 10:30:53.500000000,100,0,0,9900
2023-12-14 10:30:53.599999905,100,0,0,9900
2023-12-14 10:30:53.700000048,100,0,0,9900
2023-12-14 10:30:53.799999952,100,0,0,9900
2023-12-14 10:30:53.900000095,100,0,0,9900
2023-12-14 10:30:54.000000000,100,0,0,9900
2023-12-14 10:30:54.099999905,100,0,0,9900
2023-12-14 10:30:54.200000048,100,0,0,9900
2023-12-14 10:30:54.299999952,100,0,0,9900
2023-12-14 10:30:54.400000095,100,0,0,9900
2023-12-14 10:30:54.500000000,100,0,0,9900
2023-12-14 10:30:54.599999905,100,0,0,9900
2023-12-14 10:30:54.700000048,100,0,0,9900
2023-12-14 10:30:54.799999952,100,0,0,9900
2023-12-14 10:30:54.900000095,100,0,0,9900
2023-12-14 10:30:55.000000000,100,0,0,9900
2023-12-14 10:30:55.099999905,100,0,0,9900
2023-12-14 10:30:55.200000048,100,0,0,9900
2023-12-14 10:30:55.299999952,100,0,0,9900
2023-12-14 10:30:55.400000095,100,0,0,9900
2023-12-14 10:30:55.500000000,100,0,0,9900
2023-12-14 10:30:55.599999905,100,0,0,9900
2023-12-14 10:30:55.700000048,100,0,0,9900
2023-12-14 10:30:55.799999952,100,0,0,9900
2023-12-14 10:30:55.900000095,100,0,0,9900
2023-12-14 10:30:56.000000000,100,0,0,9900
2023-12-14 10:30:56.099999905,100,0,0,9900
2023-12-14 10:30:56.200000048,100,0,0,9900
2023-12-14 10:30:56.299999952,100,0,0,9900
2023-12-14 10:30:56.400000095,100,0,0,9900
2023-12-14 10:30:56.500000000,100,0,0,9900
2023-12-14 10:30:56.599999905,100,0,0,9900
2023-12-14 10:30:56.700000048,100,0,0,9900
2023-12-14 10:30:56.799999952,100,0,0,9900
2023-12-14 10:30:56.900000095,100,0,0,9900
2023-12-14 10:30:57.000000000,100,0,0,9900
2023-12-14 10:30:57.099999905,100,0,0,9900
2023-12-14 10:30:57.200000048,100,0,0,9900
2023-12-14 10:30:57.299999952,100,0,0,9900
2023-12-14 10:30:57.400000095,100,0,0,9900
2023-12-14 10:30:57.500000000,100,0,0,9900
2023-12-14 10:30:57.599999905,100,0,0,9900
2023-12-14 10:30:57.700000048,100,0,0,9900
2023-12-14 10:30:57.799999952,100,0,0,9900
2023-12-14 10:30:57.900000095,100,0,0,9900
2023-12-14 10:30:58.000000000,100,0,0,9900
2023-12-14 10:30:58.099999905,100,0,0,9900
2023-12-14 10:30:58.200000048,100,0,0,9900
2023-12-14 10:30:58.299999952,100,0,0,9900
2023-12-14 10:30:58.400000095,100,0,0,9900
2023-12-14 10:30:58.500000000,100,0,0,9900
2023-12-14 10:30:58.599999905,100,0,0,9900
2023-12-14 10:30:58.700000048,100,0,0,9900
2023-12-14 10:30:58.799999952,100,0,0,9900
2023-12-14 10:30:58.900000095,100,0,0,9900
2023-12-14 10:30:59.000000000,100,0,0,9900
2023-12-14 10:30:59.099999905,100,0,0,9900
2023-12-14 10:30:59.200000048,100,0,0,9900
2023-12-14 10:30:59.299999952,100,0,0,9900
2023-12-14 10:30:59.400000095,100,0,0,9900
2023-12-14 10:30:59.500000000,100,0,0,9900
2023-12-14 10:30:59.599999905,100,0,0,9900
2023-12-14 10:30:59.700000048,100,0,0,9900
2023-12-14 10:30:59.799999952,100,0,0,9900
2023-12-14 10:30:59.900000095,100,0,0,9900
2023-12-14 10:31:00.000000000,100,0,0,9900
2023-12-14 10:31:00.099999905,100,0,0,9900
2023-12-14 10:31:00.200000048,100,0,0,9900
2023-12-14 10:31:00.299999952,100,0,0,9900
2023-12-14 10:31:00.400000095,100,0,0,9900
2023-12-14 10:31:00.500000000,100,0,0,9900
2023-12-14 10:31:00.599999905,100,0,0,9900
2023-12-14 10:31:00.700000048,100,0,0,9900
2023-12-14 10:31:00.799999952,100,0,0,9900
2023-12-14 10:31:00.900000095,100,0,0,9900
2023-12-14 10:31:01.000000000,100,0,0,9900
2023-12-14 10:31:01.099999905,100,0,0,9900
2023-12-14 10:31:01.200000048,100,0,0,9900
2023-12-14 10:31:01.299999952,100,0,0,9900
2023-12-14 10:31:01.400000095,100,0,0,9900
2023-12-14 10:31:01.500000000,100,0,0,9900
2023-12-14 10:31:01.599999905,100,0,0,9900
2023-12-14 10:31:01.700000048,100,0,0,9900
2023-12-14 10:31:01.799999952,100,0,0,9900
2023-12-14 10:31:01.900000095,100,0,0,9900
2023-12-14 10:31:02.000000000,100,0,0,9900
2023-12-14 10:31:02.099999905,100,0,0,9900
2023-12-14 10:31:02.200000048,100,0,0,9900
2023-12-14 10:31:02.299999952,100,0,0,9900
2023-12-14 10:31:02.400000095,100,0,0,9900
2023-12-14 10:31:02.500000000,100,0,0,9900
2023-12-14 10:31:02.599999905,100,0,0,9900
2023-12-14 10:31:02.700000048,100,0,0,9900
2023-12-14 10:31:02.799999952,100,0,0,9900
2023-12-14 10:31:02.900000095,100,0,0,9900
2023-12-14 10:31:03.000000000,100,0,0,9900
2023-12-14 10:31:03.099999905,100,0,0,9900
2023-12-14 10:31:03.200000048,100,0,0,9900
2023-12-14 10:31:03.299999952,100,0,0,9900
2023-12-14 10:31:03.400000095,100,0,0,9900
2023-12-14 10:31:03.500000000,100,0,0,9900
2023-12-14 10:31:03.599999905,100,0,0,9900
2023-12-14 10:31:03.700000048,100,0,0,9900
2023-12-14 10:31:03.799999952,100,0,0,9900
2023-12-14 10:31:03.900000095,100,0,0,9900
2023-12-14 10:31:04.000000000,100,0,0,9900
2023-12-14 10:31:04.099999905,100,0,0,9900
2023-12-14 10:31:04.200000048,100,0,0,9900
2023-12-14 10:31:04.299999952,100,0,0,9900
2023-12-14 10:31:04.400000095,100,0,0,9900
2023-12-14 10:31:04.500000000,100,0,0,9900
2023-12-14 10:31:04.599999905,100,0,0,9900
2023-12-14 10:31:04.700000048,100,0,0,9900
2023-12-14 10:31:04.799999952,100,0,0,9900
2023-12-14 10:31:04.900000095,100,0,0,9900
2023-12-14 10:31:05.000000000,100,0,0,9900
2023-12-14 10:31:05.099999905,100,0,0,9900
2023-12-14 10:31:05.200000048,100,0,0,9900
2023-12-14 10:31:05.299999952,100,0,0,9900
2023-12-14 10:31:05.400000095,100,0,0,9900
2023-12-14 10:31:05.500000000,100,0,0,9900
2023-12-14 10:31:05.599999905,100,0,0,9900
2023-12-14 10:31:05.700000048,100,0,0,9900
2023-12-14 10:31:05.799999952,100,0,0,9900
2023-12-14 10:31:05.900000095,100,0,0,9900
2023-12-14 10:31:06.000000000,100,0,0,9900
2023-12-14 10:31:06.099999905,100,0,0,9900
2023-12-14 10:31:06.200000048,100,0,0,9900
2023-12-14 10:31:06.299999952,100,0,0,9900
2023-12-14 10:31:06.400000095,100,0,0,9900
2023-12-14 10:31:06.500000000,100,0,0,9900
2023-12-14 10:31:06.599999905,100,0,0,9900
2023-12-14 10:31:06.700000048,100,0,0,9900
2023-12-14 10:31:06.799999952,100,0,0,9900
2023-12-14 10:31:06.900000095,100,0,0,9900
2023-12-14 10:31:07.000000000,100,0,0,9900
2023-12-14 10:31:07.099999905,100,0,0,9900
2023-12-14 10:31:07.200000048,100,0,0,9900
2023-12-14 10:31:07.299999952,100,0,0,9900
2023-12-14 10:31:07.400000095,100,0,0,9900
2023-12-14 10:31:07.500000000,100,0,0,9900
2023-12-14 10:31:07.599999905,100,0,0,9900
2023-12-14 10:31:07.700000048,100,0,0,9900
2023-12-14 10:31:07.799999952,100,0,0,9900
2023-12-14 10:31:07.900000095,100,0,0,9900
2023-12-14 10:31:08.000000000,100,0,0,9900
2023-12-14 10:31:08.099999905,100,0,0,9900
2023-12-14 10:31:08.200000048,100,0,0,9900
2023-12-14 10:31:08.299999952,100,0,0,9900
2023-12-14 10:31:08.400000095,100,0,0,9900
2023-12-14 10:31:08.500000000,100,0,0,9900
2023-12-14 10:31:08.599999905,100,0,0,9900
2023-12-14 10:31:08.700000048,100,0,0,9900
2023-12-14 10:31:08.799999952,100,0,0,9900
2023-12-14 10:31:08.900000095,100,0,0,9900
2023-12-14 10:31:09.000000000,100,0,0,9900
2023-12-14 10:31:09.099999905,100,0,0,9900
2023-12-14 10:31:09.200000048,100,0,0,9900
2023-12-14 10:31:09.299999952,100,0,0,9900
2023-12-14 10:31:09.400000095,100,0,0,9900
2023-12-14 10:31:09.500000000,100,0,0,9900
2023-12-14 10:31:09.599999905,100,0,0,9900
2023-12-14 10:31:09.700000048,100,0,0,9900
2023-12-14 10:31:09.799999952,100,0,0,9900
