timestamp,http_client_request_count_0,http_client_request_count_1,http_client_request_count_2,http_client_request_count_3,http_client_request_count_4,http_client_response_count_0,http_client_response_count_1,http_client_response_count_2,http_client_response_count_3,http_client_response_count_4,open5G_bt_subscriber_count_0,open5G_bt_subscriber_count_1,open5G_bt_subscriber_count_2,open5G_bt_subscriber_count_3
2023-12-14 10:27:17.430000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.440000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.450000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.460000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.470000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.480000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.490000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.500000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.509999989,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.519999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.529999970,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.539999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.549999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.559999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.569999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.579999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.589999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.599999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.609999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.619999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.630000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.640000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.650000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.660000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.670000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.680000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.690000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.700000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.710000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.720000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.730000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.740000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.750000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.759999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.769999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.779999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.789999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.799999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.809999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.819999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.829999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.839999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.849999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.859999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.869999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.880000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.890000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.900000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.910000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.920000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.930000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.940000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.950000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.960000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.970000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.980000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:17.990000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.000000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.009999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.019999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.029999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.039999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.049999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.059999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.069999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.079999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.089999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.099999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.109999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.119999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.130000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.140000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.150000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.160000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.170000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.180000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.190000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.200000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.210000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.220000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.230000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.240000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.250000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.259999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.269999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.279999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.289999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.299999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.309999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.319999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.329999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.339999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.349999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.359999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.369999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.380000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.390000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.400000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.410000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.420000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.430000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.440000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.450000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.460000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.470000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.480000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.490000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.500000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.509999989,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.519999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.529999970,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.539999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.549999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.559999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.569999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.579999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.589999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.599999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.609999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.619999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.630000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.640000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.650000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.660000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.670000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.680000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.690000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.700000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.710000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.720000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.730000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.740000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.750000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.759999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.769999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.779999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.789999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.799999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.809999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.819999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.829999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.839999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.849999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.859999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.869999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.880000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.890000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.900000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.910000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.920000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.930000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.940000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.950000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.960000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.970000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.980000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:18.990000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.000000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.009999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.019999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.029999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.039999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.049999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.059999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.069999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.079999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.089999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.099999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.109999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.119999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.130000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.140000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.150000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.160000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.170000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.180000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.190000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.200000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.210000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.220000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.230000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.240000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.250000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.259999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.269999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.279999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.289999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.299999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.309999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.319999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.329999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.339999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.349999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.359999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.369999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.380000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.390000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.400000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.410000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.420000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.430000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.440000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.450000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.460000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.470000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.480000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.490000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.500000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.509999989,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.519999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.529999970,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.539999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.549999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.559999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.569999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.579999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.589999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.599999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.609999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.619999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.630000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.640000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.650000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.660000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.670000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.680000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.690000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.700000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.710000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.720000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.730000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.740000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.750000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.759999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.769999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.779999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.789999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.799999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.809999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.819999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.829999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.839999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.849999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.859999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.869999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.880000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.890000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.900000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.910000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.920000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.930000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.940000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.950000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.960000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.970000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.980000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:19.990000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.000000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.009999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.019999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.029999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.039999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.049999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.059999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.069999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.079999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.089999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.099999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.109999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.119999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.130000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.140000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.150000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.160000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.170000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.180000067,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.190000057,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.200000048,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.210000038,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.220000029,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.230000019,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.240000010,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.250000000,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.259999990,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.269999981,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.279999971,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.289999962,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.299999952,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.309999943,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.319999933,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.329999924,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.339999914,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.349999905,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.359999895,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.369999886,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.380000114,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.390000105,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.400000095,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.410000086,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
2023-12-14 10:27:20.420000076,507,203,1,6,207,507,203,1,6,207,100,0,0,9900
