timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_globalP_smf,total_allocated_memory_packetP_smf,total_allocated_memory_sessionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-07-10 14:18:07,225,0,0,9775,15,848,8,3,31.998046875,32.0,31.998046875,32.0,49,861,6122,5
2024-07-10 14:18:08,226,0,0,9774,15,851,8,3,31.998046875,32.0,31.998046875,32.0,49,863,6149,5
2024-07-10 14:18:09,227,0,0,9773,15,855,8,3,31.998046875,32.0,31.998046875,32.0,49,865,6176,5
2024-07-10 14:18:10,228,0,0,9772,15,858,8,3,31.998046875,32.0,31.998046875,32.0,49,867,6203,5
2024-07-10 14:18:11,229,0,0,9771,15,861,8,3,31.998046875,32.0,31.998046875,32.0,49,869,6230,5
2024-07-10 14:18:12,230,0,0,9770,15,865,8,3,31.998046875,32.0,31.998046875,32.0,49,871,6257,5
2024-07-10 14:18:13,231,0,0,9769,15,868,8,3,31.998046875,32.0,31.998046875,32.0,49,873,6284,5
2024-07-10 14:18:14,232,0,0,9768,15,872,8,3,31.998046875,32.0,31.998046875,32.0,49,875,6311,5
2024-07-10 14:18:15,233,0,0,9767,15,876,8,3,31.998046875,32.0,31.998046875,32.0,49,877,6338,5
2024-07-10 14:18:16,234,0,0,9766,16,879,8,3,31.998046875,32.0,31.998046875,32.0,50,879,6365,5
2024-07-10 14:18:17,235,0,0,9765,16,882,8,3,31.998046875,32.0,31.998046875,32.0,50,881,6392,5
2024-07-10 14:18:18,236,0,0,9764,16,886,8,3,31.998046875,32.0,31.998046875,32.0,50,883,6419,5
2024-07-10 14:18:19,237,0,0,9763,16,889,8,3,31.998046875,32.0,31.998046875,32.0,50,885,6446,5
2024-07-10 14:18:20,238,0,0,9762,16,892,8,3,31.998046875,32.0,31.998046875,32.0,50,887,6473,5
2024-07-10 14:18:21,239,0,0,9761,16,896,8,3,31.998046875,32.0,31.998046875,32.0,50,889,6500,5
2024-07-10 14:18:22,240,0,0,9760,16,900,8,3,31.998046875,32.0,31.998046875,32.0,50,891,6527,5
2024-07-10 14:18:23,241,0,0,9759,16,903,8,3,31.998046875,32.0,31.998046875,32.0,50,893,6554,5
2024-07-10 14:18:24,242,0,0,9758,16,907,8,3,31.998046875,32.0,31.998046875,32.0,50,895,6581,5
2024-07-10 14:18:25,243,0,0,9757,16,910,8,3,31.998046875,32.0,31.998046875,32.0,50,897,6608,5
2024-07-10 14:18:26,244,0,0,9756,16,913,8,3,31.998046875,32.0,31.998046875,32.0,50,899,6635,5
2024-07-10 14:18:27,245,0,0,9755,16,916,8,3,31.998046875,32.0,31.998046875,32.0,50,901,6662,5
2024-07-10 14:18:28,246,0,0,9754,16,921,8,3,31.998046875,32.0,31.998046875,32.0,50,903,6689,5
2024-07-10 14:18:29,247,0,0,9753,16,924,8,3,31.998046875,32.0,31.998046875,32.0,50,905,6716,5
2024-07-10 14:18:30,248,0,0,9752,16,927,8,3,31.998046875,32.0,31.998046875,32.0,50,907,6743,5
2024-07-10 14:18:31,249,0,0,9751,16,931,8,3,31.998046875,32.0,31.998046875,32.0,50,909,6770,5
2024-07-10 14:18:32,250,0,0,9750,17,934,8,3,31.998046875,32.0,31.998046875,32.0,51,911,6797,5
2024-07-10 14:18:33,251,0,0,9749,17,937,8,3,31.998046875,32.0,31.998046875,32.0,51,913,6824,5
2024-07-10 14:18:34,252,0,0,9748,17,941,8,3,31.998046875,32.0,31.998046875,32.0,51,915,6851,5
2024-07-10 14:18:35,253,0,0,9747,17,944,8,3,31.998046875,32.0,31.998046875,32.0,51,917,6878,5
2024-07-10 14:18:36,254,0,0,9746,17,948,8,3,31.998046875,32.0,31.998046875,32.0,51,919,6905,5
2024-07-10 14:18:37,255,0,0,9745,17,952,8,3,31.998046875,32.0,31.998046875,32.0,51,921,6932,5
2024-07-10 14:18:38,256,0,0,9744,17,955,8,3,31.998046875,32.0,31.998046875,32.0,51,923,6959,5
2024-07-10 14:18:39,257,0,0,9743,17,959,8,3,31.998046875,32.0,31.998046875,32.0,51,925,6986,5
2024-07-10 14:18:40,258,0,0,9742,17,962,8,3,31.998046875,32.0,31.998046875,32.0,51,927,7013,5
2024-07-10 14:18:41,259,0,0,9741,17,965,8,3,31.998046875,32.0,31.998046875,32.0,51,929,7040,5
2024-07-10 14:18:42,260,0,0,9740,17,969,8,3,31.998046875,32.0,31.998046875,32.0,51,931,7067,5
2024-07-10 14:18:43,261,0,0,9739,17,973,8,3,31.998046875,32.0,31.998046875,32.0,51,933,7094,5
2024-07-10 14:18:44,262,0,0,9738,17,976,8,3,31.998046875,32.0,31.998046875,32.0,51,935,7121,5
2024-07-10 14:18:45,263,0,0,9737,17,979,8,3,31.998046875,32.0,31.998046875,32.0,51,937,7148,5
2024-07-10 14:18:46,264,0,0,9736,17,983,8,3,31.998046875,32.0,31.998046875,32.0,51,939,7175,5
2024-07-10 14:18:47,265,0,0,9735,18,986,8,3,31.998046875,32.0,31.998046875,32.0,52,941,7202,5
2024-07-10 14:18:48,266,0,0,9734,18,989,8,3,31.998046875,32.0,31.998046875,32.0,52,943,7229,5
2024-07-10 14:18:49,267,0,0,9733,18,993,8,3,31.998046875,32.0,31.998046875,32.0,52,945,7256,5
2024-07-10 14:18:50,268,0,0,9732,18,996,8,3,31.998046875,32.0,31.998046875,32.0,52,947,7283,5
2024-07-10 14:18:51,269,0,0,9731,18,1000,8,3,31.998046875,32.0,31.998046875,32.0,52,949,7310,5
2024-07-10 14:18:52,270,0,0,9730,18,1004,8,3,31.998046875,32.0,31.998046875,32.0,52,951,7337,5
2024-07-10 14:18:53,271,0,0,9729,18,1007,8,3,31.998046875,32.0,31.998046875,32.0,52,953,7364,5
2024-07-10 14:18:54,272,0,0,9728,18,1010,8,3,31.998046875,32.0,31.998046875,32.0,52,955,7391,5
2024-07-10 14:18:55,273,0,0,9727,18,1014,8,3,31.998046875,32.0,31.998046875,32.0,52,957,7418,5
2024-07-10 14:18:56,274,0,0,9726,18,1017,8,3,31.998046875,32.0,31.998046875,32.0,52,959,7445,5
2024-07-10 14:18:57,275,0,0,9725,18,1020,8,3,31.998046875,32.0,31.998046875,32.0,52,961,7472,5
2024-07-10 14:18:58,276,0,0,9724,18,1025,8,3,31.998046875,32.0,31.998046875,32.0,52,963,7499,5
2024-07-10 14:18:59,277,0,0,9723,18,1028,8,3,31.998046875,32.0,31.998046875,32.0,52,965,7526,5
2024-07-10 14:19:00,278,0,0,9722,18,1031,8,3,31.998046875,32.0,31.998046875,32.0,52,967,7553,5
2024-07-10 14:19:01,279,0,0,9721,18,1035,8,3,31.998046875,32.0,31.998046875,32.0,52,969,7580,5
2024-07-10 14:19:02,280,0,0,9720,18,1038,8,3,31.998046875,32.0,31.998046875,32.0,52,971,7607,5
2024-07-10 14:19:03,281,0,0,9719,19,1041,8,3,31.998046875,32.0,31.998046875,32.0,53,973,7634,5
2024-07-10 14:19:04,282,0,0,9718,19,1045,8,3,31.998046875,32.0,31.998046875,32.0,53,975,7661,5
2024-07-10 14:19:05,283,0,0,9717,19,1048,8,3,31.998046875,32.0,31.998046875,32.0,53,977,7688,5
2024-07-10 14:19:06,284,0,0,9716,19,1052,8,3,31.998046875,32.0,31.998046875,32.0,53,979,7715,5
2024-07-10 14:19:07,285,0,0,9715,19,1056,8,3,31.998046875,32.0,31.998046875,32.0,53,981,7742,5
2024-07-10 14:19:08,286,0,0,9714,19,1059,8,3,31.998046875,32.0,31.998046875,32.0,53,983,7769,5
2024-07-10 14:19:09,287,0,0,9713,19,1062,8,3,31.998046875,32.0,31.998046875,32.0,53,985,7796,5
2024-07-10 14:19:10,288,0,0,9712,19,1066,8,3,31.998046875,32.0,31.998046875,32.0,53,987,7823,5
2024-07-10 14:19:11,289,0,0,9711,19,1069,8,3,31.998046875,32.0,31.998046875,32.0,53,989,7850,5
2024-07-10 14:19:12,290,0,0,9710,19,1072,8,3,31.998046875,32.0,31.998046875,32.0,53,991,7877,5
2024-07-10 14:19:13,291,0,0,9709,19,1076,8,3,31.998046875,32.0,31.998046875,32.0,53,993,7904,5
2024-07-10 14:19:14,292,0,0,9708,19,1080,8,3,31.998046875,32.0,31.998046875,32.0,53,995,7931,5
2024-07-10 14:19:15,293,0,0,9707,19,1083,8,3,31.998046875,32.0,31.998046875,32.0,53,997,7958,5
2024-07-10 14:19:16,294,0,0,9706,19,1087,8,3,31.998046875,32.0,31.998046875,32.0,53,999,7985,5
2024-07-10 14:19:17,295,0,0,9705,19,1090,8,3,31.998046875,32.0,31.998046875,32.0,53,1001,8012,5
2024-07-10 14:19:18,296,0,0,9704,19,1093,8,3,31.998046875,32.0,31.998046875,32.0,53,1003,8039,5
2024-07-10 14:19:19,297,0,0,9703,20,1096,8,3,31.998046875,32.0,31.998046875,32.0,54,1005,8066,5
2024-07-10 14:19:20,298,0,0,9702,20,1100,8,3,31.998046875,32.0,31.998046875,32.0,54,1007,8093,5
2024-07-10 14:19:21,299,0,0,9701,20,1104,8,3,31.998046875,32.0,31.998046875,32.0,54,1009,8120,5
2024-07-10 14:19:22,300,0,0,9700,20,1107,8,3,31.998046875,32.0,31.998046875,32.0,54,1011,8147,5
2024-07-10 14:19:23,301,0,0,9699,20,1111,8,3,31.998046875,32.0,31.998046875,32.0,54,1013,8174,5
2024-07-10 14:19:24,302,0,0,9698,20,1114,8,3,31.998046875,32.0,31.998046875,32.0,54,1015,8201,5
2024-07-10 14:19:25,303,0,0,9697,20,1117,8,3,31.998046875,32.0,31.998046875,32.0,54,1017,8228,5
2024-07-10 14:19:26,304,0,0,9696,20,1121,8,3,31.998046875,32.0,31.998046875,32.0,54,1019,8255,5
2024-07-10 14:19:27,305,0,0,9695,20,1124,8,3,31.998046875,32.0,31.998046875,32.0,54,1021,8282,5
2024-07-10 14:19:28,306,0,0,9694,20,1128,8,3,31.998046875,32.0,31.998046875,32.0,54,1023,8309,5
2024-07-10 14:19:29,307,0,0,9693,20,1132,8,3,31.998046875,32.0,31.998046875,32.0,54,1025,8336,5
2024-07-10 14:19:30,308,0,0,9692,20,1135,8,3,31.998046875,32.0,31.998046875,32.0,54,1027,8363,5
2024-07-10 14:19:31,309,0,0,9691,20,1138,8,3,31.998046875,32.0,31.998046875,32.0,54,1029,8390,5
2024-07-10 14:19:32,310,0,0,9690,20,1142,8,3,31.998046875,32.0,31.998046875,32.0,54,1031,8417,5
2024-07-10 14:19:33,311,0,0,9689,20,1145,8,3,31.998046875,32.0,31.998046875,32.0,54,1033,8444,5
2024-07-10 14:19:34,312,0,0,9688,20,1148,8,3,31.998046875,32.0,31.998046875,32.0,54,1035,8471,5
2024-07-10 14:19:35,313,0,0,9687,21,1153,8,3,31.998046875,32.0,31.998046875,32.0,55,1037,8498,5
2024-07-10 14:19:36,314,0,0,9686,21,1156,8,3,31.998046875,32.0,31.998046875,32.0,55,1039,8525,5
2024-07-10 14:19:37,315,0,0,9685,21,1159,8,3,31.998046875,32.0,31.998046875,32.0,55,1041,8552,5
2024-07-10 14:19:38,316,0,0,9684,21,1163,8,3,31.998046875,32.0,31.998046875,32.0,55,1043,8579,5
2024-07-10 14:19:39,317,0,0,9683,21,1166,8,3,31.998046875,32.0,31.998046875,32.0,55,1045,8606,5
2024-07-10 14:19:40,318,0,0,9682,21,1169,8,3,31.998046875,32.0,31.998046875,32.0,55,1047,8633,5
2024-07-10 14:19:41,319,0,0,9681,21,1173,8,3,31.998046875,32.0,31.998046875,32.0,55,1049,8660,5
2024-07-10 14:19:42,320,0,0,9680,21,1176,8,3,31.998046875,32.0,31.998046875,32.0,55,1051,8687,5
2024-07-10 14:19:43,321,0,0,9679,21,1180,8,3,31.998046875,32.0,31.998046875,32.0,55,1053,8714,5
2024-07-10 14:19:44,322,0,0,9678,21,1183,8,3,31.998046875,32.0,31.998046875,32.0,55,1055,8741,5
2024-07-10 14:19:45,323,0,0,9677,21,1186,8,3,31.998046875,32.0,31.998046875,32.0,55,1057,8768,5
2024-07-10 14:19:46,324,0,0,9676,21,1189,8,3,31.998046875,32.0,31.998046875,32.0,55,1059,8795,5
2024-07-10 14:19:47,325,0,0,9675,21,1194,8,3,31.998046875,32.0,31.998046875,32.0,55,1061,8822,5
2024-07-10 14:19:48,326,0,0,9674,21,1197,8,3,31.998046875,32.0,31.998046875,32.0,55,1063,8849,5
2024-07-10 14:19:49,327,0,0,9673,21,1200,8,3,31.998046875,32.0,31.998046875,32.0,55,1065,8876,5
2024-07-10 14:19:50,328,0,0,9672,21,1203,8,3,31.998046875,32.0,31.998046875,32.0,55,1067,8903,5
2024-07-10 14:19:51,329,0,0,9671,22,1207,8,3,31.998046875,32.0,31.998046875,32.0,56,1069,8930,5
2024-07-10 14:19:52,330,0,0,9670,22,1209,8,3,31.998046875,32.0,31.998046875,32.0,56,1071,8957,5
2024-07-10 14:19:53,331,0,0,9669,22,1213,8,3,31.998046875,32.0,31.998046875,32.0,56,1073,8984,5
2024-07-10 14:19:54,332,0,0,9668,22,1217,8,3,31.998046875,32.0,31.998046875,32.0,56,1075,9011,5
2024-07-10 14:19:55,333,0,0,9667,22,1220,8,3,31.998046875,32.0,31.998046875,32.0,56,1077,9038,5
2024-07-10 14:19:56,334,0,0,9666,22,1223,8,3,31.998046875,32.0,31.998046875,32.0,56,1079,9065,5
2024-07-10 14:19:57,335,0,0,9665,22,1227,8,3,31.998046875,32.0,31.998046875,32.0,56,1081,9092,5
2024-07-10 14:19:58,336,0,0,9664,22,1230,8,3,31.998046875,32.0,31.998046875,32.0,56,1083,9119,5
2024-07-10 14:19:59,337,0,0,9663,22,1233,8,3,31.998046875,32.0,31.998046875,32.0,56,1085,9146,5
2024-07-10 14:20:00,338,0,0,9662,22,1236,8,3,31.998046875,32.0,31.998046875,32.0,56,1087,9173,5
2024-07-10 14:20:01,339,0,0,9661,22,1239,8,3,31.998046875,32.0,31.998046875,32.0,56,1089,9200,5
2024-07-10 14:20:02,340,0,0,9660,22,1243,8,3,31.998046875,32.0,31.998046875,32.0,56,1091,9227,5
2024-07-10 14:20:03,341,0,0,9659,22,1247,8,3,31.998046875,32.0,31.998046875,32.0,56,1093,9254,5
2024-07-10 14:20:04,342,0,0,9658,22,1250,8,3,31.998046875,32.0,31.998046875,32.0,56,1095,9281,5
2024-07-10 14:20:05,343,0,0,9657,22,1253,8,3,31.998046875,32.0,31.998046875,32.0,56,1097,9308,5
2024-07-10 14:20:06,344,0,0,9656,22,1256,8,3,31.998046875,32.0,31.998046875,32.0,56,1099,9335,5
2024-07-10 14:20:07,345,0,0,9655,23,1259,8,3,31.998046875,32.0,31.998046875,32.0,57,1101,9362,5
2024-07-10 14:20:08,346,0,0,9654,23,1262,8,3,31.998046875,32.0,31.998046875,32.0,57,1103,9389,5
2024-07-10 14:20:09,347,0,0,9653,23,1267,8,3,31.998046875,32.0,31.998046875,32.0,57,1105,9416,5
2024-07-10 14:20:10,348,0,0,9652,23,1270,8,3,31.998046875,32.0,31.998046875,32.0,57,1107,9443,5
2024-07-10 14:20:11,349,0,0,9651,23,1273,8,3,31.998046875,32.0,31.998046875,32.0,57,1109,9470,5
2024-07-10 14:20:12,350,0,0,9650,23,1277,8,3,31.998046875,32.0,31.998046875,32.0,57,1111,9497,5
2024-07-10 14:20:13,351,0,0,9649,23,1279,8,3,31.998046875,32.0,31.998046875,32.0,57,1113,9524,5
2024-07-10 14:20:14,352,0,0,9648,23,1282,8,3,31.998046875,32.0,31.998046875,32.0,57,1115,9551,5
2024-07-10 14:20:15,353,0,0,9647,23,1286,8,3,31.998046875,32.0,31.998046875,32.0,57,1117,9578,5
2024-07-10 14:20:16,354,0,0,9646,23,1290,8,3,31.998046875,32.0,31.998046875,32.0,57,1119,9605,5
2024-07-10 14:20:17,355,0,0,9645,23,1293,8,3,31.998046875,32.0,31.998046875,32.0,57,1121,9632,5
2024-07-10 14:20:18,356,0,0,9644,23,1297,8,3,31.998046875,32.0,31.998046875,32.0,57,1123,9659,5
2024-07-10 14:20:19,357,0,0,9643,23,1300,8,3,31.998046875,32.0,31.998046875,32.0,57,1125,9686,5
2024-07-10 14:20:20,358,0,0,9642,23,1303,8,3,31.998046875,32.0,31.998046875,32.0,57,1127,9713,5
2024-07-10 14:20:21,359,0,0,9641,23,1306,8,3,31.998046875,32.0,31.998046875,32.0,57,1129,9740,5
2024-07-10 14:20:22,360,0,0,9640,24,1309,8,3,31.998046875,32.0,31.998046875,32.0,58,1131,9767,5
2024-07-10 14:20:23,361,0,0,9639,24,1312,8,3,31.998046875,32.0,31.998046875,32.0,58,1133,9794,5
2024-07-10 14:20:24,362,0,0,9638,24,1317,8,3,31.998046875,32.0,31.998046875,32.0,58,1135,9821,5
2024-07-10 14:20:25,363,0,0,9637,24,1320,8,3,31.998046875,32.0,31.998046875,32.0,58,1137,9848,5
2024-07-10 14:20:26,364,0,0,9636,24,1323,8,3,31.998046875,32.0,31.998046875,32.0,58,1139,9875,5
2024-07-10 14:20:27,365,0,0,9635,24,1326,8,3,31.998046875,32.0,31.998046875,32.0,58,1141,9902,5
2024-07-10 14:20:28,366,0,0,9634,24,1329,8,3,31.998046875,32.0,31.998046875,32.0,58,1143,9929,5
2024-07-10 14:20:29,367,0,0,9633,24,1332,8,3,31.998046875,32.0,31.998046875,32.0,58,1145,9956,5
2024-07-10 14:20:30,368,0,0,9632,24,1336,8,3,31.998046875,32.0,31.998046875,32.0,58,1147,9983,5
2024-07-10 14:20:31,369,0,0,9631,24,1340,8,3,31.998046875,32.0,31.998046875,32.0,58,1149,10010,5
2024-07-10 14:20:32,370,0,0,9630,24,1343,8,3,31.998046875,32.0,31.998046875,32.0,58,1151,10037,5
2024-07-10 14:20:33,371,0,0,9629,24,1347,8,3,31.998046875,32.0,31.998046875,32.0,58,1153,10064,5
2024-07-10 14:20:34,372,0,0,9628,24,1349,8,3,31.998046875,32.0,31.998046875,32.0,58,1155,10091,5
2024-07-10 14:20:35,373,0,0,9627,24,1352,8,3,31.998046875,32.0,31.998046875,32.0,58,1157,10118,5
2024-07-10 14:20:36,374,0,0,9626,24,1356,8,3,31.998046875,32.0,31.998046875,32.0,58,1159,10145,5
2024-07-10 14:20:37,375,0,0,9625,24,1359,8,3,31.998046875,32.0,31.998046875,32.0,58,1161,10172,5
2024-07-10 14:20:38,376,0,0,9624,25,1362,8,3,31.998046875,32.0,31.998046875,32.0,59,1163,10199,5
2024-07-10 14:20:39,377,0,0,9623,25,1366,8,3,31.998046875,32.0,31.998046875,32.0,59,1165,10226,5
2024-07-10 14:20:40,378,0,0,9622,25,1370,8,3,31.998046875,32.0,31.998046875,32.0,59,1167,10253,5
2024-07-10 14:20:41,379,0,0,9621,25,1373,8,3,31.998046875,32.0,31.998046875,32.0,59,1169,10280,5
2024-07-10 14:20:42,380,0,0,9620,25,1376,8,3,31.998046875,32.0,31.998046875,32.0,59,1171,10307,5
2024-07-10 14:20:43,381,0,0,9619,25,1379,8,3,31.998046875,32.0,31.998046875,32.0,59,1173,10334,5
2024-07-10 14:20:44,382,0,0,9618,25,1382,8,3,31.998046875,32.0,31.998046875,32.0,59,1175,10361,5
2024-07-10 14:20:45,383,0,0,9617,25,1385,8,3,31.998046875,32.0,31.998046875,32.0,59,1177,10388,5
2024-07-10 14:20:46,384,0,0,9616,25,1390,8,3,31.998046875,32.0,31.998046875,32.0,59,1179,10415,5
2024-07-10 14:20:47,385,0,0,9615,25,1393,8,3,31.998046875,32.0,31.998046875,32.0,59,1181,10442,5
2024-07-10 14:20:48,386,0,0,9614,25,1396,8,3,31.998046875,32.0,31.998046875,32.0,59,1183,10469,5
2024-07-10 14:20:49,387,0,0,9613,25,1399,8,3,31.998046875,32.0,31.998046875,32.0,59,1185,10496,5
2024-07-10 14:20:50,388,0,0,9612,25,1402,8,3,31.998046875,32.0,31.998046875,32.0,59,1187,10523,5
2024-07-10 14:20:51,389,0,0,9611,25,1405,8,3,31.998046875,32.0,31.998046875,32.0,59,1189,10550,5
2024-07-10 14:20:52,390,0,0,9610,25,1409,8,3,31.998046875,32.0,31.998046875,32.0,59,1191,10577,5
2024-07-10 14:20:53,391,0,0,9609,25,1412,8,3,31.998046875,32.0,31.998046875,32.0,59,1193,10604,5
2024-07-10 14:20:54,392,0,0,9608,26,1416,8,3,31.998046875,32.0,31.998046875,32.0,60,1195,10631,5
2024-07-10 14:20:55,393,0,0,9607,26,1419,8,3,31.998046875,32.0,31.998046875,32.0,60,1197,10658,5
2024-07-10 14:20:56,394,0,0,9606,26,1422,8,3,31.998046875,32.0,31.998046875,32.0,60,1199,10685,5
2024-07-10 14:20:57,395,0,0,9605,26,1425,8,3,31.998046875,32.0,31.998046875,32.0,60,1201,10712,5
2024-07-10 14:20:58,396,0,0,9604,26,1429,8,3,31.998046875,32.0,31.998046875,32.0,60,1203,10739,5
2024-07-10 14:20:59,397,0,0,9603,26,1432,8,3,31.998046875,32.0,31.998046875,32.0,60,1205,10766,5
2024-07-10 14:21:00,398,0,0,9602,26,1435,8,3,31.998046875,32.0,31.998046875,32.0,60,1207,10793,5
2024-07-10 14:21:01,399,0,0,9601,26,1439,8,3,31.998046875,32.0,31.998046875,32.0,60,1209,10820,5
2024-07-10 14:21:02,400,0,0,9600,26,1442,8,3,31.998046875,32.0,31.998046875,32.0,60,1211,10847,5
2024-07-10 14:21:03,401,0,0,9599,26,1445,8,3,31.998046875,32.0,31.998046875,32.0,60,1213,10874,5
2024-07-10 14:21:04,402,0,0,9598,26,1449,8,3,31.998046875,32.0,31.998046875,32.0,60,1215,10901,5
