,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:45:55,33,0,0,9967,3,21,21,0,96.0,21,10,2,414,411,32.0,3,1,1,35,34,8.0,1,1,4,269,265,16.0,4
2024-06-24 08:45:56,34,0,0,9966,3,21,21,0,96.0,21,10,2,424,421,32.0,3,1,1,36,35,8.0,1,1,4,276,272,16.0,4
2024-06-24 08:45:57,35,0,0,9965,3,21,21,0,96.0,21,10,2,434,431,32.0,3,1,1,37,36,8.0,1,1,4,283,279,16.0,4
2024-06-24 08:45:58,36,0,0,9964,3,21,21,0,96.0,21,10,2,444,441,32.0,3,1,1,38,37,8.0,1,1,4,290,286,16.0,4
2024-06-24 08:45:59,37,0,0,9963,3,21,21,0,96.0,21,10,2,454,451,32.0,3,1,1,39,38,8.0,1,1,4,297,293,16.0,4
2024-06-24 08:46:00,38,0,0,9962,3,21,21,0,96.0,21,10,2,464,461,32.0,3,1,1,40,39,8.0,1,1,4,304,300,16.0,4
2024-06-24 08:46:01,39,0,0,9961,3,21,21,0,96.0,21,11,2,475,472,32.0,3,1,1,41,40,8.0,1,1,4,311,307,16.0,4
2024-06-24 08:46:02,40,0,0,9960,3,22,22,0,96.0,22,11,2,486,483,32.0,3,1,1,42,41,8.0,1,1,4,318,314,16.0,4
2024-06-24 08:46:03,41,0,0,9959,3,22,22,0,96.0,22,11,2,497,494,32.0,3,1,1,43,42,8.0,1,1,4,325,321,16.0,4
2024-06-24 08:46:04,42,0,0,9958,3,22,22,0,96.0,22,11,2,508,505,32.0,3,1,1,44,43,8.0,1,1,4,332,328,16.0,4
2024-06-24 08:46:05,43,0,0,9957,3,22,22,0,96.0,22,11,2,519,516,32.0,3,1,1,45,44,8.0,1,1,4,339,335,16.0,4
2024-06-24 08:46:06,44,0,0,9956,3,22,22,0,96.0,22,11,2,530,527,32.0,3,1,1,46,45,8.0,1,1,4,346,342,16.0,4
2024-06-24 08:46:07,45,0,0,9955,3,22,22,0,96.0,22,11,2,541,538,32.0,3,1,1,47,46,8.0,1,1,4,353,349,16.0,4
2024-06-24 08:46:08,46,0,0,9954,3,22,22,0,96.0,22,11,2,552,549,32.0,3,1,1,48,47,8.0,1,1,4,360,356,16.0,4
2024-06-24 08:46:09,47,0,0,9953,3,22,22,0,96.0,22,12,2,564,561,32.0,3,1,1,49,48,8.0,1,1,4,367,363,16.0,4
2024-06-24 08:46:10,48,0,0,9952,3,22,22,0,96.0,22,12,2,576,573,32.0,3,1,1,50,49,8.0,1,1,4,374,370,16.0,4
2024-06-24 08:46:11,49,0,0,9951,3,22,22,0,96.0,22,12,2,588,585,32.0,3,1,1,51,50,8.0,1,1,4,381,377,16.0,4
2024-06-24 08:46:12,50,0,0,9950,3,22,22,0,96.0,22,12,2,600,597,32.0,3,1,1,52,51,8.0,1,1,4,388,384,16.0,4
2024-06-24 08:46:13,49,1,0,9950,3,22,22,0,96.0,22,12,2,612,609,32.0,3,1,1,52,51,8.0,1,1,4,389,385,16.0,4
2024-06-24 08:46:14,50,0,0,9950,3,22,22,0,96.0,22,12,2,624,621,32.0,3,1,1,52,51,8.0,1,1,4,390,386,16.0,4
2024-06-24 08:46:15,50,0,0,9950,3,22,22,0,96.0,22,12,2,636,633,32.0,3,1,1,52,51,8.0,1,1,4,391,387,16.0,4
2024-06-24 08:46:16,50,0,0,9950,3,22,22,0,96.0,22,12,2,648,645,32.0,3,1,1,52,51,8.0,1,1,4,392,388,16.0,4
2024-06-24 08:46:17,50,0,0,9950,3,22,22,0,96.0,22,12,2,660,657,32.0,3,1,1,52,51,8.0,1,1,4,393,389,16.0,4
2024-06-24 08:46:18,50,0,0,9950,3,22,22,0,96.0,22,12,2,672,669,32.0,3,1,1,52,51,8.0,1,1,4,394,390,16.0,4
