timestamp,subscriber_count_Connected_x,subscriber_count_Connected_y,subscriber_count_Connected_x,subscriber_count_Connected_y,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_upf1,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_upf1,total_allocated_memory_globalP_upf1,total_allocated_memory_packetP_upf1,total_allocated_memory_sessionP_upf1,total_allocated_memory_transactionP_upf1,chunk_create_count_minus_destroy_count_cm_globalP_upf1,chunk_create_count_minus_destroy_count_cm_packetP_upf1,chunk_create_count_minus_destroy_count_cm_sessionP_upf1,chunk_create_count_minus_destroy_count_cm_transactionP_upf1
2024-07-12 08:05:24,1272,0,3,8725,19,5088,12,2,256.0,256.0,256.0,256.0,39,2553,26744,4
2024-07-12 08:05:25,1277,0,3,8720,19,5108,12,2,256.0,256.0,256.0,256.0,39,2563,26849,4
2024-07-12 08:05:26,1282,0,3,8715,19,5128,12,2,256.0,256.0,256.0,256.0,39,2573,26954,4
2024-07-12 08:05:27,1287,0,3,8710,19,5148,12,2,256.0,256.0,256.0,256.0,39,2583,27059,4
2024-07-12 08:05:28,1292,0,3,8705,19,5168,12,2,256.0,256.0,256.0,256.0,39,2593,27164,4
2024-07-12 08:05:29,1297,0,3,8700,19,5188,12,2,256.0,256.0,256.0,256.0,39,2603,27269,4
2024-07-12 08:05:30,1302,0,3,8695,19,5208,12,2,256.0,256.0,256.0,256.0,39,2613,27374,4
2024-07-12 08:05:31,1307,0,3,8690,19,5228,12,2,256.0,256.0,256.0,256.0,39,2623,27479,4
2024-07-12 08:05:32,1312,0,3,8685,19,5248,12,2,256.0,256.0,256.0,256.0,39,2633,27584,4
2024-07-12 08:05:33,1317,0,3,8680,19,5268,12,2,256.0,256.0,256.0,256.0,39,2643,27689,4
2024-07-12 08:05:34,1322,0,3,8675,19,5288,12,2,256.0,256.0,256.0,256.0,39,2653,27794,4
2024-07-12 08:05:35,1327,0,3,8670,19,5308,12,2,256.0,256.0,256.0,256.0,39,2663,27899,4
2024-07-12 08:05:36,1332,0,3,8665,19,5328,12,2,256.0,256.0,256.0,256.0,39,2673,28004,4
2024-07-12 08:05:37,1337,0,3,8660,19,5348,12,2,256.0,256.0,256.0,256.0,39,2683,28109,4
2024-07-12 08:05:38,1342,0,3,8655,19,5368,12,2,256.0,256.0,256.0,256.0,39,2693,28214,4
2024-07-12 08:05:39,1347,0,3,8650,19,5388,12,2,256.0,256.0,256.0,256.0,39,2703,28319,4
2024-07-12 08:05:40,1352,0,3,8645,19,5408,12,2,256.0,256.0,256.0,256.0,39,2713,28424,4
2024-07-12 08:05:41,1357,0,3,8640,19,5428,12,2,256.0,256.0,256.0,256.0,39,2723,28529,4
2024-07-12 08:05:42,1362,0,3,8635,19,5448,12,2,256.0,256.0,256.0,256.0,39,2733,28634,4
2024-07-12 08:05:43,1367,0,3,8630,19,5468,12,2,256.0,256.0,256.0,256.0,39,2743,28739,4
2024-07-12 08:05:44,1372,0,3,8625,19,5488,12,2,256.0,256.0,256.0,256.0,39,2753,28844,4
2024-07-12 08:05:45,1377,0,3,8620,19,5508,12,2,256.0,256.0,256.0,256.0,39,2763,28949,4
2024-07-12 08:05:46,1382,0,3,8615,19,5528,12,2,256.0,256.0,256.0,256.0,39,2773,29054,4
2024-07-12 08:05:47,1387,0,3,8610,19,5548,12,2,256.0,256.0,256.0,256.0,39,2783,29159,4
2024-07-12 08:05:48,1392,0,3,8605,19,5568,12,2,256.0,256.0,256.0,256.0,39,2793,29264,4
2024-07-12 08:05:49,1397,0,3,8600,19,5585,12,2,256.0,256.0,256.0,256.0,39,2803,29369,4
2024-07-12 08:05:50,1402,0,3,8595,19,5608,12,2,256.0,256.0,256.0,256.0,39,2813,29474,4
2024-07-12 08:05:51,1407,0,3,8590,19,5628,12,2,256.0,256.0,256.0,256.0,39,2823,29579,4
2024-07-12 08:05:52,1412,0,3,8585,19,5648,12,2,256.0,256.0,256.0,256.0,39,2833,29684,4
2024-07-12 08:05:53,1417,0,3,8580,19,5668,12,2,256.0,256.0,256.0,256.0,39,2843,29789,4
2024-07-12 08:05:54,1422,0,3,8575,19,5688,12,2,256.0,256.0,256.0,256.0,39,2853,29894,4
2024-07-12 08:05:55,1427,0,3,8570,19,5708,12,2,256.0,256.0,256.0,256.0,39,2863,29999,4
2024-07-12 08:05:56,1432,0,3,8565,19,5728,12,2,256.0,256.0,256.0,256.0,39,2873,30104,4
2024-07-12 08:05:57,1437,0,3,8560,19,5748,12,2,256.0,256.0,256.0,256.0,39,2883,30209,4
2024-07-12 08:05:58,1442,0,3,8555,19,5768,12,2,256.0,256.0,256.0,256.0,39,2893,30314,4
2024-07-12 08:05:59,1447,0,3,8550,19,5788,12,2,256.0,256.0,256.0,256.0,39,2903,30419,4
2024-07-12 08:06:00,1452,0,3,8545,19,5808,12,2,256.0,256.0,256.0,256.0,39,2913,30524,4
2024-07-12 08:06:01,1457,0,3,8540,19,5825,12,2,256.0,256.0,256.0,256.0,39,2923,30629,4
2024-07-12 08:06:02,1462,0,3,8535,19,5848,12,2,256.0,256.0,256.0,256.0,39,2933,30734,4
2024-07-12 08:06:03,1467,0,3,8530,19,5865,12,2,256.0,256.0,256.0,256.0,39,2943,30839,4
2024-07-12 08:06:04,1472,0,3,8525,19,5885,12,2,256.0,256.0,256.0,256.0,39,2953,30944,4
2024-07-12 08:06:05,1477,0,3,8520,19,5905,12,2,256.0,256.0,256.0,256.0,39,2963,31049,4
2024-07-12 08:06:06,1482,0,3,8515,19,5925,12,2,256.0,256.0,256.0,256.0,39,2973,31154,4
2024-07-12 08:06:07,1487,0,3,8510,19,5948,12,2,256.0,256.0,256.0,256.0,39,2983,31259,4
2024-07-12 08:06:08,1492,0,3,8505,19,5965,12,2,256.0,256.0,256.0,256.0,39,2993,31364,4
2024-07-12 08:06:09,1497,0,3,8500,19,5985,12,2,256.0,256.0,256.0,256.0,39,3003,31469,4
2024-07-12 08:06:10,1502,0,3,8495,19,6005,12,2,256.0,256.0,256.0,256.0,39,3013,31574,4
2024-07-12 08:06:11,1507,0,3,8490,19,6025,12,2,256.0,256.0,256.0,256.0,39,3023,31679,4
2024-07-12 08:06:12,1512,0,3,8485,19,6045,12,2,256.0,256.0,256.0,256.0,39,3033,31784,4
2024-07-12 08:06:13,1517,0,3,8480,19,6065,12,2,256.0,256.0,256.0,256.0,39,3043,31889,4
2024-07-12 08:06:14,1522,0,3,8475,19,6085,12,2,256.0,256.0,256.0,256.0,39,3053,31994,4
2024-07-12 08:06:15,1527,0,3,8470,19,6105,12,2,256.0,256.0,256.0,256.0,39,3063,32099,4
2024-07-12 08:06:16,1532,0,3,8465,19,6125,12,2,256.0,256.0,256.0,256.0,39,3073,32204,4
2024-07-12 08:06:17,1537,0,3,8460,19,6145,12,2,256.0,256.0,256.0,256.0,39,3083,32309,4
2024-07-12 08:06:18,1542,0,3,8455,19,6168,12,2,256.0,256.0,256.0,256.0,39,3093,32414,4
2024-07-12 08:06:19,1547,0,3,8450,19,6188,12,2,256.0,256.0,256.0,256.0,39,3103,32519,4
2024-07-12 08:06:20,1552,0,3,8445,19,6208,12,2,256.0,256.0,256.0,256.0,39,3113,32624,4
2024-07-12 08:06:21,1557,0,3,8440,19,6228,12,2,256.0,256.0,256.0,256.0,39,3123,32729,4
2024-07-12 08:06:22,1562,0,3,8435,19,6248,12,2,256.0,256.0,256.0,256.0,39,3133,32834,4
2024-07-12 08:06:23,1567,0,3,8430,19,6268,12,2,256.0,256.0,256.0,256.0,39,3143,32939,4
2024-07-12 08:06:24,1572,0,3,8425,19,6288,12,2,256.0,256.0,256.0,256.0,39,3153,33044,4
2024-07-12 08:06:25,1577,0,3,8420,19,6308,12,2,256.0,256.0,256.0,256.0,39,3163,33149,4
2024-07-12 08:06:26,1582,0,3,8415,19,6328,12,2,256.0,256.0,256.0,256.0,39,3173,33254,4
2024-07-12 08:06:27,1587,0,3,8410,19,6348,12,2,256.0,256.0,256.0,256.0,39,3183,33359,4
2024-07-12 08:06:28,1592,0,3,8405,19,6368,12,2,256.0,256.0,256.0,256.0,39,3193,33464,4
2024-07-12 08:06:29,1597,0,3,8400,19,6388,12,2,256.0,256.0,256.0,256.0,39,3203,33569,4
2024-07-12 08:06:30,1602,0,3,8395,19,6408,12,2,256.0,256.0,256.0,256.0,39,3213,33674,4
2024-07-12 08:06:31,1607,0,3,8390,19,6428,12,2,256.0,256.0,256.0,256.0,39,3223,33779,4
2024-07-12 08:06:32,1612,0,3,8385,19,6448,12,2,256.0,256.0,256.0,256.0,39,3233,33884,4
2024-07-12 08:06:33,1617,0,3,8380,19,6468,12,2,256.0,256.0,256.0,256.0,39,3243,33989,4
2024-07-12 08:06:34,1622,0,3,8375,19,6488,12,2,256.0,256.0,256.0,256.0,39,3253,34094,4
2024-07-12 08:06:35,1627,0,3,8370,19,6508,12,2,256.0,256.0,256.0,256.0,39,3263,34199,4
2024-07-12 08:06:36,1632,0,3,8365,19,6528,12,2,256.0,256.0,256.0,256.0,39,3273,34304,4
2024-07-12 08:06:37,1637,0,3,8360,19,6548,12,2,256.0,256.0,256.0,256.0,39,3283,34409,4
2024-07-12 08:06:38,1642,0,3,8355,19,6568,12,2,256.0,256.0,256.0,256.0,39,3293,34514,4
2024-07-12 08:06:39,1647,0,3,8350,19,6588,12,2,256.0,256.0,256.0,256.0,39,3303,34619,4
2024-07-12 08:06:40,1652,0,3,8345,19,6608,12,2,256.0,256.0,256.0,256.0,39,3313,34724,4
2024-07-12 08:06:41,1657,0,3,8340,19,6628,12,2,256.0,256.0,256.0,256.0,39,3323,34829,4
2024-07-12 08:06:42,1662,0,3,8335,19,6648,12,2,256.0,256.0,256.0,256.0,39,3333,34934,4
2024-07-12 08:06:43,1667,0,3,8330,19,6668,12,2,256.0,256.0,256.0,256.0,39,3343,35039,4
2024-07-12 08:06:44,1672,0,3,8325,19,6688,12,2,256.0,256.0,256.0,256.0,39,3353,35144,4
2024-07-12 08:06:45,1677,0,3,8320,19,6708,12,2,256.0,256.0,256.0,256.0,39,3363,35249,4
2024-07-12 08:06:46,1682,0,3,8315,19,6728,12,2,256.0,256.0,256.0,256.0,39,3373,35354,4
2024-07-12 08:06:47,1687,0,3,8310,19,6748,12,2,256.0,256.0,256.0,256.0,39,3383,35459,4
2024-07-12 08:06:48,1692,0,3,8305,19,6768,12,2,256.0,256.0,256.0,256.0,39,3393,35564,4
2024-07-12 08:06:49,1696,0,4,8300,19,6788,12,2,256.0,256.0,256.0,256.0,39,3403,35669,4
2024-07-12 08:06:50,1701,0,4,8295,19,6808,12,2,256.0,256.0,256.0,256.0,39,3413,35774,4
2024-07-12 08:06:51,1706,0,4,8290,19,6828,12,2,256.0,256.0,256.0,256.0,39,3423,35879,4
2024-07-12 08:06:52,1712,0,3,8285,19,6848,12,2,256.0,256.0,256.0,256.0,39,3433,35984,4
2024-07-12 08:06:53,1717,0,3,8280,19,6868,12,2,256.0,256.0,256.0,256.0,39,3443,36089,4
2024-07-12 08:06:54,1722,0,3,8275,19,6888,12,2,256.0,256.0,256.0,256.0,39,3453,36194,4
2024-07-12 08:06:55,1727,0,3,8270,19,6908,12,2,256.0,256.0,256.0,256.0,39,3463,36299,4
2024-07-12 08:06:56,1732,0,3,8265,19,6928,12,2,256.0,256.0,256.0,256.0,39,3473,36404,4
2024-07-12 08:06:57,1737,0,3,8260,19,6948,12,2,256.0,256.0,256.0,256.0,39,3483,36509,4
2024-07-12 08:06:58,1742,0,3,8255,19,6968,12,2,256.0,256.0,256.0,256.0,39,3493,36614,4
2024-07-12 08:06:59,1747,0,3,8250,19,6988,12,2,256.0,256.0,256.0,256.0,39,3503,36719,4
2024-07-12 08:07:00,1751,0,4,8245,19,7008,12,2,256.0,256.0,256.0,256.0,39,3513,36824,4
2024-07-12 08:07:01,1756,0,4,8240,19,7028,12,2,256.0,256.0,256.0,256.0,39,3523,36929,4
2024-07-12 08:07:02,1762,0,3,8235,19,7048,12,2,256.0,256.0,256.0,256.0,39,3533,37034,4
2024-07-12 08:07:03,1767,0,3,8230,19,7068,12,2,256.0,256.0,256.0,256.0,39,3543,37139,4
2024-07-12 08:07:04,1772,0,3,8225,19,7088,12,2,256.0,256.0,256.0,256.0,39,3553,37244,4
2024-07-12 08:07:05,1776,0,4,8220,19,7108,12,2,256.0,256.0,256.0,256.0,39,3563,37349,4
2024-07-12 08:07:06,1782,0,3,8215,19,7128,12,2,256.0,256.0,256.0,256.0,39,3573,37454,4
2024-07-12 08:07:07,1786,0,4,8210,19,7148,12,2,256.0,256.0,256.0,256.0,39,3583,37559,4
2024-07-12 08:07:08,1791,0,4,8205,19,7165,12,2,256.0,256.0,256.0,256.0,39,3593,37664,4
2024-07-12 08:07:09,1796,0,4,8200,19,7188,12,2,256.0,256.0,256.0,256.0,39,3603,37769,4
2024-07-12 08:07:10,1801,0,4,8195,19,7208,12,2,256.0,256.0,256.0,256.0,39,3613,37874,4
2024-07-12 08:07:11,1807,0,3,8190,19,7228,12,2,256.0,256.0,256.0,256.0,39,3623,37979,4
2024-07-12 08:07:12,1812,0,3,8185,19,7248,12,2,256.0,256.0,256.0,256.0,39,3633,38084,4
2024-07-12 08:07:13,1817,0,3,8180,19,7268,12,2,256.0,256.0,256.0,256.0,39,3643,38189,4
2024-07-12 08:07:14,1822,0,3,8175,19,7288,12,2,256.0,256.0,256.0,256.0,39,3653,38294,4
2024-07-12 08:07:15,1827,0,3,8170,19,7308,12,2,256.0,256.0,256.0,256.0,39,3663,38399,4
2024-07-12 08:07:16,1832,0,3,8165,19,7328,12,2,256.0,256.0,256.0,256.0,39,3673,38504,4
2024-07-12 08:07:17,1837,0,3,8160,19,7348,12,2,256.0,256.0,256.0,256.0,39,3683,38609,4
2024-07-12 08:07:18,1841,0,4,8155,19,7368,12,2,256.0,256.0,256.0,256.0,39,3693,38714,4
2024-07-12 08:07:19,1846,0,4,8150,19,7388,12,2,256.0,256.0,256.0,256.0,39,3703,38819,4
2024-07-12 08:07:20,1851,0,4,8145,19,7408,12,2,256.0,256.0,256.0,256.0,39,3713,38924,4
2024-07-12 08:07:21,1856,0,5,8139,19,7428,12,2,256.0,256.0,256.0,256.0,39,3723,39029,4
2024-07-12 08:07:22,1861,0,4,8135,19,7448,12,2,256.0,256.0,256.0,256.0,39,3733,39134,4
2024-07-12 08:07:23,1866,0,4,8130,19,7468,12,2,256.0,256.0,256.0,256.0,39,3743,39239,4
2024-07-12 08:07:24,1872,0,3,8125,19,7488,12,2,256.0,256.0,256.0,256.0,39,3753,39344,4
2024-07-12 08:07:25,1877,0,3,8120,19,7508,12,2,256.0,256.0,256.0,256.0,39,3763,39449,4
2024-07-12 08:07:26,1881,0,4,8115,19,7528,12,2,256.0,256.0,256.0,256.0,39,3773,39554,4
2024-07-12 08:07:27,1886,0,4,8110,19,7548,12,2,256.0,256.0,256.0,256.0,39,3783,39659,4
2024-07-12 08:07:28,1891,0,4,8105,19,7568,12,2,256.0,256.0,256.0,256.0,39,3793,39764,4
2024-07-12 08:07:29,1897,0,3,8100,19,7588,12,2,256.0,256.0,256.0,256.0,39,3803,39869,4
2024-07-12 08:07:30,1902,0,4,8094,19,7608,12,2,256.0,256.0,256.0,256.0,39,3814,39994,4
2024-07-12 08:07:31,1905,0,5,8090,19,7628,12,2,256.0,256.0,256.0,256.0,39,3824,40099,4
2024-07-12 08:07:32,1911,0,4,8085,19,7648,12,2,256.0,256.0,256.0,256.0,39,3834,40204,4
2024-07-12 08:07:33,1915,0,5,8080,19,7671,12,2,256.0,256.0,256.0,256.0,39,3844,40309,4
2024-07-12 08:07:34,1920,0,5,8075,19,7688,12,2,256.0,256.0,256.0,256.0,39,3854,40414,4
2024-07-12 08:07:35,1925,0,5,8070,19,7708,12,2,256.0,256.0,256.0,256.0,39,3864,40519,4
2024-07-12 08:07:36,1931,0,4,8065,19,7728,12,2,256.0,256.0,256.0,256.0,39,3872,40603,4
2024-07-12 08:07:37,1935,0,5,8060,19,7751,12,2,256.0,256.0,256.0,256.0,39,3884,40729,4
2024-07-12 08:07:38,1940,0,5,8055,19,7768,12,2,256.0,256.0,256.0,256.0,39,3894,40834,4
2024-07-12 08:07:39,1945,0,5,8050,19,7788,12,2,256.0,256.0,256.0,256.0,39,3902,40918,4
2024-07-12 08:07:40,1950,0,5,8045,19,7807,12,2,256.0,256.0,256.0,256.0,39,3912,41023,4
2024-07-12 08:07:41,1955,0,5,8040,19,7827,12,2,256.0,256.0,256.0,256.0,39,3922,41128,4
2024-07-12 08:07:42,1960,0,5,8035,19,7847,12,2,256.0,256.0,256.0,256.0,39,3932,41233,4
2024-07-12 08:07:43,1965,0,5,8030,19,7867,12,2,256.0,256.0,256.0,256.0,39,3942,41338,4
2024-07-12 08:07:44,1971,0,4,8025,19,7887,12,2,256.0,256.0,256.0,256.0,39,3954,41464,4
2024-07-12 08:07:45,1975,0,5,8020,19,7911,12,2,256.0,256.0,256.0,256.0,39,3964,41569,4
2024-07-12 08:07:46,1980,0,5,8015,19,7928,12,2,256.0,256.0,256.0,256.0,39,3972,41653,4
2024-07-12 08:07:47,1985,0,5,8010,19,7944,12,2,256.0,256.0,256.0,256.0,39,3982,41758,4
2024-07-12 08:07:48,1990,0,5,8005,19,7964,12,2,256.0,256.0,256.0,256.0,39,3992,41863,4
2024-07-12 08:07:49,1992,0,8,7999,19,7984,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:50,1992,0,14,7994,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:51,1992,0,18,7990,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:52,1992,0,23,7985,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:53,1992,0,28,7980,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:54,1992,0,33,7975,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:55,1992,0,38,7970,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:56,1992,0,43,7965,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:57,1992,0,48,7960,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:58,1992,0,53,7955,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:07:59,1992,0,58,7950,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:00,1992,0,63,7945,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:01,1992,0,68,7940,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:02,1992,0,73,7935,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:03,1992,0,78,7930,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:04,1992,0,83,7925,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:05,1992,0,88,7920,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:06,1992,0,93,7915,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:07,1992,0,98,7910,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:08,1992,0,103,7905,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:09,1992,0,108,7900,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:10,1992,0,113,7895,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:11,1992,0,118,7890,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:12,1992,0,123,7885,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:13,1992,0,128,7880,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:14,1992,0,133,7875,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:15,1992,0,138,7870,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:16,1992,0,143,7865,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:17,1992,0,148,7860,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:18,1992,0,153,7855,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:19,1992,0,158,7850,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:20,1992,0,163,7845,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:21,1992,0,168,7840,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:22,1992,0,173,7835,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:23,1992,0,178,7830,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:24,1992,0,183,7825,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:25,1992,0,188,7820,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:26,1992,0,193,7815,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:27,1992,0,198,7810,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:28,1992,0,203,7805,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:29,1992,0,208,7800,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:30,1992,0,213,7795,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:31,1992,0,218,7790,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:32,1992,0,223,7785,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:33,1992,0,228,7780,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:34,1992,0,233,7775,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:35,1992,0,238,7770,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:36,1992,0,243,7765,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:37,1992,0,248,7760,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:38,1992,0,253,7755,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:39,1992,0,258,7750,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:40,1992,0,263,7745,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:41,1992,0,268,7740,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:42,1992,0,273,7735,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:43,1992,0,278,7730,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:44,1992,0,283,7725,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:45,1992,0,288,7720,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:46,1992,0,293,7715,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:47,1992,0,298,7710,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:48,1992,0,303,7705,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:49,1992,0,308,7700,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:50,1992,0,313,7695,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:51,1992,0,318,7690,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:52,1992,0,323,7685,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:53,1992,0,328,7680,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:54,1992,0,333,7675,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:55,1992,0,338,7670,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:56,1992,0,343,7665,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:57,1992,0,348,7660,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:58,1992,0,353,7655,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:08:59,1992,0,358,7650,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:00,1992,0,363,7645,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:01,1992,0,368,7640,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:02,1992,0,373,7635,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:03,1992,0,378,7630,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:04,1992,0,383,7625,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:05,1992,0,388,7620,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:06,1992,0,393,7615,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:07,1992,0,398,7610,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:08,1992,0,403,7605,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:09,1992,0,408,7600,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:10,1992,0,413,7595,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:11,1992,0,418,7590,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:12,1992,0,423,7585,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:13,1992,0,428,7580,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:14,1992,0,433,7575,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:15,1992,0,438,7570,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:16,1992,0,443,7565,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
2024-07-12 08:09:17,1992,0,448,7560,19,7995,12,2,256.0,256.0,256.0,256.0,39,3997,41925,4
