subscriber_count_Connected_x,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,total_allocated_memory_globalP_amf,total_allocated_memory_packetP_amf,total_allocated_memory_sessionP_amf,total_allocated_memory_transactionP_amf,chunk_create_count_minus_destroy_count_cm_globalP_amf,chunk_create_count_minus_destroy_count_cm_packetP_amf,chunk_create_count_minus_destroy_count_cm_sessionP_amf,chunk_create_count_minus_destroy_count_cm_transactionP_amf
0.4154228855721393,0.1702127659574468,0.17939168218497828,0.0,1.0,0.0,0.0,0.0,0.0,0.1986301369863014,0.18257066999843827,0.16699999999999998,0.167
0.417910447761194,0.1702127659574468,0.1803227808814401,0.0,1.0,0.0,0.0,0.0,0.0,0.1986301369863014,0.18366390754333908,0.16799999999999998,0.16799999999999998
0.42039800995024873,0.1702127659574468,0.18156424581005587,0.0,1.0,0.0,0.0,0.0,0.0,0.1986301369863014,0.1847571450882399,0.16899999999999998,0.16899999999999998
0.4228855721393035,0.17730496453900707,0.1824953445065177,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.18585038263314074,0.16999999999999998,0.16999999999999998
0.4253731343283582,0.17730496453900707,0.18373680943513346,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.18694362017804156,0.17099999999999999,0.17099999999999999
0.42786069651741293,0.17730496453900707,0.18466790813159528,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.1880368577229424,0.172,0.172
0.43034825870646765,0.17730496453900707,0.18590937306021105,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.18913009526784322,0.173,0.173
0.43283582089552236,0.17730496453900707,0.18684047175667287,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.19022333281274406,0.174,0.174
0.43532338308457713,0.17730496453900707,0.18808193668528864,0.0,1.0,0.0,0.0,0.0,0.0,0.2054794520547945,0.19131657035764488,0.175,0.175
0.43781094527363185,0.18439716312056736,0.18901303538175046,0.0,1.0,0.0,0.0,0.0,0.0,0.21232876712328763,0.1924098079025457,0.176,0.176
0.44029850746268656,0.18439716312056736,0.19025450031036623,0.0,1.0,0.0,0.0,0.0,0.0,0.21232876712328763,0.19350304544744654,0.177,0.177
0.4427860696517413,0.18439716312056736,0.19118559900682805,0.0,1.0,0.0,0.0,0.0,0.0,0.21232876712328763,0.19459628299234735,0.178,0.178
0.445273631840796,0.18439716312056736,0.19242706393544382,0.0,1.0,0.0,0.0,0.0,0.0,0.21232876712328763,0.1956895205372482,0.179,0.179
0.44776119402985076,0.18439716312056736,0.19335816263190567,0.0,1.0,0.0,0.0,0.0,0.0,0.21232876712328763,0.196782758082149,0.18,0.18
0.4502487562189055,0.19148936170212766,0.19459962756052143,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.19787599562704986,0.181,0.181
0.4527363184079602,0.19148936170212766,0.19553072625698326,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.19896923317195067,0.182,0.182
0.4552238805970149,0.19148936170212766,0.19677219118559902,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.2000624707168515,0.183,0.183
0.4577114427860696,0.19148936170212766,0.19770328988206085,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.20115570826175233,0.184,0.184
0.4601990049751244,0.19148936170212766,0.1989447548106766,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.20224894580665315,0.185,0.185
0.4626865671641791,0.19148936170212766,0.19987585350713843,0.0,1.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.203342183351554,0.186,0.186
0.4651741293532338,0.19858156028368792,0.2011173184357542,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.2044354208964548,0.187,0.187
0.46766169154228854,0.19858156028368792,0.20204841713221602,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.20552865844135565,0.188,0.188
0.47014925373134325,0.19858156028368792,0.2032898820608318,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.20662189598625647,0.189,0.189
0.472636815920398,0.19858156028368792,0.2042209807572936,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.20771513353115728,0.19,0.19
0.47512437810945274,0.19858156028368792,0.20546244568590938,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.20880837107605812,0.191,0.191
0.47761194029850745,0.19858156028368792,0.2063935443823712,0.0,1.0,0.0,0.0,0.0,0.0,0.226027397260274,0.20990160862095894,0.192,0.192
0.48009950248756217,0.20567375886524822,0.20763500931098697,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.21099484616585978,0.193,0.193
0.4825870646766169,0.20567375886524822,0.2085661080074488,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.2120880837107606,0.194,0.194
0.48507462686567165,0.20567375886524822,0.20949720670391062,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.21318132125566144,0.195,0.195
0.48756218905472637,0.20567375886524822,0.21073867163252638,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.21427455880056226,0.196,0.196
0.4900497512437811,0.20567375886524822,0.2116697703289882,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.21536779634546308,0.197,0.197
0.4925373134328358,0.20567375886524822,0.21291123525760397,0.0,1.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.21646103389036392,0.198,0.198
0.4950248756218905,0.21276595744680848,0.2138423339540658,0.0,1.0,0.0,0.0,0.0,0.0,0.23972602739726023,0.21755427143526473,0.199,0.199
0.4975124378109453,0.21276595744680848,0.21663563004345127,0.0,1.0,0.0,0.0,0.0,0.0,0.23972602739726023,0.21864750898016558,0.2,0.2
0.5,0.21276595744680848,0.2175667287399131,0.0,1.0,0.0,0.0,0.0,0.0,0.23972602739726023,0.2197407465250664,0.201,0.20099999999999998
0.5024875621890548,0.21276595744680848,0.21880819366852886,0.0,1.0,0.0,0.0,0.0,0.0,0.23972602739726023,0.22083398406996724,0.202,0.20199999999999999
0.5049751243781094,0.21276595744680848,0.21973929236499068,0.0,1.0,0.0,0.0,0.0,0.0,0.23972602739726023,0.22192722161486805,0.203,0.20299999999999999
0.5074626865671642,0.21985815602836878,0.22098075729360647,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.22302045915976887,0.20400000000000001,0.204
0.5099502487562189,0.21985815602836878,0.2219118559900683,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.2241136967046697,0.20500000000000002,0.205
0.5124378109452736,0.21985815602836878,0.22315332091868406,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.22520693424957053,0.20600000000000002,0.206
0.5149253731343284,0.21985815602836878,0.22408441961514589,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.22630017179447137,0.20700000000000002,0.207
0.5174129353233831,0.21985815602836878,0.22532588454376165,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.2273934093393722,0.20800000000000002,0.208
0.5199004975124378,0.21985815602836878,0.22625698324022347,0.0,1.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.22848664688427303,0.20900000000000002,0.209
0.5223880597014925,0.22695035460992907,0.22749844816883924,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.22957988442917385,0.21000000000000002,0.21
0.5248756218905473,0.22695035460992907,0.22842954686530106,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.2306731219740747,0.21100000000000002,0.211
0.527363184079602,0.22695035460992907,0.22967101179391683,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.2317663595189755,0.21200000000000002,0.212
0.5298507462686567,0.22695035460992907,0.23060211049037865,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.23285959706387632,0.21300000000000002,0.213
0.5323383084577115,0.22695035460992907,0.23184357541899442,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.23395283460877717,0.21400000000000002,0.214
0.5348258706467661,0.22695035460992907,0.23277467411545624,0.0,1.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.23504607215367798,0.21500000000000002,0.215
0.5373134328358209,0.23404255319148937,0.234016139044072,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.23613930969857883,0.21600000000000003,0.216
0.5398009950248757,0.23404255319148937,0.23494723774053383,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.23723254724347964,0.21700000000000003,0.217
0.5422885572139303,0.23404255319148937,0.2361887026691496,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.23832578478838048,0.21800000000000003,0.218
0.5447761194029851,0.23404255319148937,0.23711980136561142,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.2394190223332813,0.21900000000000003,0.219
0.5472636815920398,0.23404255319148937,0.2383612662942272,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.24051225987818212,0.22000000000000003,0.22
0.5497512437810945,0.23404255319148937,0.239292364990689,0.0,1.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.24160549742308296,0.22100000000000003,0.221
0.5522388059701493,0.2411347517730496,0.24053382991930478,0.0,1.0,0.0,0.0,0.0,0.0,0.26712328767123283,0.24269873496798378,0.22199999999999998,0.222
0.554726368159204,0.2411347517730496,0.2414649286157666,0.0,1.0,0.0,0.0,0.0,0.0,0.26712328767123283,0.24379197251288462,0.22299999999999998,0.223
0.5572139303482587,0.2411347517730496,0.24270639354438237,0.0,1.0,0.0,0.0,0.0,0.0,0.26712328767123283,0.24488521005778544,0.22399999999999998,0.224
0.5597014925373134,0.2411347517730496,0.2436374922408442,0.0,1.0,0.0,0.0,0.0,0.0,0.26712328767123283,0.24597844760268628,0.22499999999999998,0.225
0.5621890547263682,0.2411347517730496,0.24487895716945998,0.0,1.0,0.0,0.0,0.0,0.0,0.26712328767123283,0.2470716851475871,0.22599999999999998,0.226
0.5646766169154229,0.2482269503546099,0.24581005586592178,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.2481649226924879,0.22699999999999998,0.227
0.5671641791044776,0.2482269503546099,0.24705152079453754,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.24925816023738873,0.22799999999999998,0.228
0.5696517412935324,0.2482269503546099,0.2479826194909994,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.2503513977822896,0.22899999999999998,0.229
0.572139303482587,0.2482269503546099,0.24922408441961516,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.2514446353271904,0.22999999999999998,0.23
0.5746268656716418,0.2482269503546099,0.25015518311607693,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.25253787287209123,0.23099999999999998,0.231
0.5771144278606966,0.2482269503546099,0.2513966480446927,0.0,1.0,0.0,0.0,0.0,0.0,0.273972602739726,0.25363111041699204,0.23199999999999998,0.23199999999999998
0.5796019900497512,0.2553191489361702,0.25232774674115455,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.2547243479618929,0.23299999999999998,0.23299999999999998
0.582089552238806,0.2553191489361702,0.2535692116697703,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.25581758550679373,0.23399999999999999,0.23399999999999999
0.5845771144278606,0.2553191489361702,0.2545003103662321,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.25691082305169455,0.235,0.235
0.5870646766169154,0.2553191489361702,0.2557417752948479,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.25800406059659536,0.236,0.236
0.5895522388059702,0.2553191489361702,0.2566728739913097,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.2590972981414962,0.237,0.237
0.5920398009950248,0.2553191489361702,0.2579143389199255,0.0,1.0,0.0,0.0,0.0,0.0,0.2808219178082192,0.26019053568639705,0.238,0.238
0.5945273631840796,0.2624113475177305,0.2588454376163873,0.0,1.0,0.0,0.0,0.0,0.0,0.28767123287671237,0.26128377323129787,0.239,0.239
0.5970149253731343,0.2624113475177305,0.2600869025450031,0.0,1.0,0.0,0.0,0.0,0.0,0.28767123287671237,0.2623770107761987,0.24,0.24
0.599502487562189,0.2624113475177305,0.2610180012414649,0.0,1.0,0.0,0.0,0.0,0.0,0.28767123287671237,0.2634702483210995,0.241,0.241
0.6019900497512438,0.2624113475177305,0.26225946617008067,0.0,1.0,0.0,0.0,0.0,0.0,0.28767123287671237,0.2645634858660003,0.242,0.242
0.6044776119402985,0.2624113475177305,0.2631905648665425,0.0,1.0,0.0,0.0,0.0,0.0,0.28767123287671237,0.2656567234109012,0.243,0.243
0.6069651741293532,0.2695035460992908,0.2644320297951583,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.266749960955802,0.244,0.244
0.6094527363184079,0.2695035460992908,0.2653631284916201,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.2678431985007028,0.245,0.245
0.6119402985074627,0.2695035460992908,0.26660459342023585,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.26893643604560363,0.246,0.246
0.6144278606965174,0.2695035460992908,0.2675356921166977,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.2700296735905045,0.247,0.247
0.6169154228855721,0.2695035460992908,0.26877715704531346,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.2711229111354053,0.248,0.248
0.6194029850746269,0.2695035460992908,0.26970825574177526,0.0,1.0,0.0,0.0,0.0,0.0,0.29452054794520544,0.27221614868030614,0.249,0.249
0.6218905472636815,0.2765957446808511,0.270949720670391,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.27330938622520695,0.25,0.25
0.6243781094527363,0.2765957446808511,0.2718808193668529,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.27440262377010777,0.251,0.251
0.6268656716417911,0.2765957446808511,0.27312228429546864,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.27549586131500864,0.252,0.252
0.6293532338308457,0.2765957446808511,0.2743637492240844,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.27658909885990945,0.253,0.253
0.6318407960199005,0.2765957446808511,0.2752948479205462,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.27768233640481027,0.254,0.254
0.6343283582089552,0.2765957446808511,0.27622594661700806,0.0,1.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.2787755739497111,0.255,0.255
0.6368159203980099,0.2836879432624113,0.2774674115456238,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2798688114946119,0.256,0.256
0.6393034825870647,0.2836879432624113,0.2783985102420856,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2809620490395128,0.257,0.257
0.6417910447761194,0.2836879432624113,0.2796399751707014,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2820552865844136,0.258,0.258
0.6442786069651741,0.2836879432624113,0.28088144009931715,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2831485241293144,0.259,0.259
0.6467661691542288,0.2836879432624113,0.281812538795779,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2842417616742152,0.26,0.26
0.6492537313432836,0.2836879432624113,0.28305400372439476,0.0,1.0,0.0,0.0,0.0,0.0,0.3082191780821918,0.2853349992191161,0.261,0.261
0.6517412935323383,0.2907801418439716,0.28398510242085656,0.0,1.0,0.0,0.0,0.0,0.0,0.31506849315068486,0.2864282367640169,0.262,0.262
0.654228855721393,0.2907801418439716,0.2852265673494723,0.0,1.0,0.0,0.0,0.0,0.0,0.31506849315068486,0.2875214743089177,0.263,0.263
0.6567164179104478,0.2907801418439716,0.2861576660459342,0.0,1.0,0.0,0.0,0.0,0.0,0.31506849315068486,0.28861471185381854,0.264,0.264
0.6592039800995024,0.2907801418439716,0.28739913097454994,0.0,1.0,0.0,0.0,0.0,0.0,0.31506849315068486,0.28970794939871936,0.265,0.265
0.6616915422885572,0.2907801418439716,0.2883302296710118,0.0,1.0,0.0,0.0,0.0,0.0,0.31506849315068486,0.2908011869436202,0.266,0.266
0.664179104477612,0.2978723404255319,0.28957169459962756,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.29189442448852104,0.267,0.267
0.6666666666666666,0.2978723404255319,0.29050279329608936,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.29298766203342186,0.268,0.268
0.6691542288557214,0.2978723404255319,0.2917442582247051,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.2940808995783227,0.269,0.269
0.6716417910447761,0.2978723404255319,0.292675356921167,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.2951741371232235,0.27,0.27
0.6741293532338308,0.2978723404255319,0.29391682184978274,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.29626737466812436,0.27099999999999996,0.271
0.6766169154228856,0.2978723404255319,0.29484792054624454,0.0,1.0,0.0,0.0,0.0,0.0,0.32191780821917804,0.2973606122130252,0.27199999999999996,0.272
0.6791044776119403,0.3049645390070922,0.2960893854748603,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.298453849757926,0.27299999999999996,0.273
0.681592039800995,0.3049645390070922,0.29702048417132215,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.2995470873028268,0.27399999999999997,0.274
0.6840796019900497,0.3049645390070922,0.2982619490999379,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.3006403248477277,0.27499999999999997,0.275
0.6865671641791045,0.3049645390070922,0.2991930477963997,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.3017335623926285,0.27599999999999997,0.276
0.6890547263681592,0.3049645390070922,0.3004345127250155,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.3028267999375293,0.27699999999999997,0.277
0.6915422885572139,0.3049645390070922,0.30136561142147733,0.0,1.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.3039200374824301,0.27799999999999997,0.278
0.6940298507462687,0.3120567375886525,0.3026070763500931,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.30501327502733094,0.27899999999999997,0.279
0.6965174129353233,0.3120567375886525,0.3035381750465549,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.3061065125722318,0.27999999999999997,0.28
0.6990049751243781,0.3120567375886525,0.30477963997517066,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.30719975011713263,0.28099999999999997,0.28099999999999997
0.7014925373134329,0.3120567375886525,0.3057107386716325,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.30829298766203345,0.282,0.282
0.7039800995024875,0.3120567375886525,0.3069522036002483,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.30938622520693426,0.283,0.283
0.7064676616915423,0.3120567375886525,0.30788330229671007,0.0,1.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.31047946275183513,0.284,0.284
0.708955223880597,0.3191489361702127,0.30912476722532584,0.0,1.0,0.0,0.0,0.0,0.0,0.34246575342465757,0.31157270029673595,0.285,0.285
0.7114427860696517,0.3191489361702127,0.3100558659217877,0.0,1.0,0.0,0.0,0.0,0.0,0.34246575342465757,0.31266593784163677,0.286,0.286
0.7139303482587065,0.3191489361702127,0.31129733085040345,0.0,1.0,0.0,0.0,0.0,0.0,0.34246575342465757,0.3137591753865376,0.287,0.287
0.7164179104477612,0.3191489361702127,0.31222842954686525,0.0,1.0,0.0,0.0,0.0,0.0,0.34246575342465757,0.3148524129314384,0.288,0.288
0.7189054726368159,0.3191489361702127,0.31346989447548107,0.0,1.0,0.0,0.0,0.0,0.0,0.34246575342465757,0.31594565047633927,0.289,0.289
0.7213930348258706,0.326241134751773,0.31440099317194287,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.3170388880212401,0.29,0.29
0.7238805970149254,0.326241134751773,0.31564245810055863,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.3181321255661409,0.291,0.291
0.7263681592039801,0.326241134751773,0.3165735567970205,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.3192253631110417,0.292,0.292
0.7288557213930348,0.326241134751773,0.31781502172563625,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.32031860065594253,0.293,0.293
0.7313432835820896,0.326241134751773,0.31874612042209804,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.3214118382008434,0.294,0.294
0.7338308457711442,0.326241134751773,0.3199875853507138,0.0,1.0,0.0,0.0,0.0,0.0,0.34931506849315064,0.3225050757457442,0.295,0.295
0.736318407960199,0.3333333333333333,0.32091868404717566,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.32359831329064503,0.296,0.296
0.7388059701492538,0.3333333333333333,0.3221601489757914,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.32469155083554585,0.297,0.297
0.7412935323383084,0.3333333333333333,0.3230912476722532,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.3257847883804467,0.298,0.298
0.7437810945273632,0.3333333333333333,0.324332712600869,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.32687802592534754,0.299,0.299
0.7462686567164178,0.3333333333333333,0.32526381129733084,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.32797126347024835,0.3,0.3
0.7487562189054726,0.3333333333333333,0.3265052762259466,0.0,1.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.32906450101514917,0.301,0.301
0.7512437810945274,0.3404255319148936,0.3274363749224084,0.0,1.0,0.0,0.0,0.0,0.0,0.363013698630137,0.33015773856005,0.302,0.302
0.753731343283582,0.3404255319148936,0.32867783985102417,0.0,1.0,0.0,0.0,0.0,0.0,0.363013698630137,0.33125097610495086,0.303,0.303
0.7562189054726368,0.3404255319148936,0.329608938547486,0.0,1.0,0.0,0.0,0.0,0.0,0.363013698630137,0.33234421364985167,0.304,0.304
0.7587064676616915,0.3404255319148936,0.3308504034761018,0.0,1.0,0.0,0.0,0.0,0.0,0.363013698630137,0.3334374511947525,0.305,0.305
0.7611940298507462,0.3404255319148936,0.3317815021725636,0.0,1.0,0.0,0.0,0.0,0.0,0.363013698630137,0.3345306887396533,0.306,0.306
0.763681592039801,0.3475177304964539,0.33302296710117935,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.3356239262845541,0.307,0.307
0.7661691542288557,0.3475177304964539,0.3339540657976412,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.336717163829455,0.308,0.308
0.7686567164179104,0.3475177304964539,0.33519553072625696,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.3378104013743558,0.309,0.309
0.7711442786069651,0.3475177304964539,0.33612662942271876,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.3389036389192566,0.31,0.31
0.7736318407960199,0.3475177304964539,0.3373680943513345,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.33999687646415744,0.311,0.311
0.7761194029850746,0.3475177304964539,0.3382991930477964,0.0,1.0,0.0,0.0,0.0,0.0,0.36986301369863006,0.3410901140090583,0.312,0.312
0.7786069651741293,0.3546099290780142,0.33954065797641214,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.3421833515539591,0.313,0.313
0.7810945273631841,0.3546099290780142,0.340471756672874,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.34327658909885994,0.314,0.314
0.7835820895522387,0.3546099290780142,0.34171322160148976,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.34436982664376076,0.315,0.315
0.7860696517412935,0.3546099290780142,0.34264432029795155,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.3454630641886616,0.316,0.316
0.7885572139303483,0.3546099290780142,0.3438857852265673,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.34655630173356244,0.317,0.317
0.7910447761194029,0.3546099290780142,0.34481688392302917,0.0,1.0,0.0,0.0,0.0,0.0,0.37671232876712324,0.34764953927846326,0.318,0.318
0.7935323383084577,0.36170212765957444,0.34605834885164494,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3487427768233641,0.319,0.319
0.7960199004975124,0.36170212765957444,0.34698944754810673,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3498360143682649,0.32,0.32
0.7985074626865671,0.36170212765957444,0.3482309124767225,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3509292519131657,0.321,0.321
0.8009950248756219,0.36170212765957444,0.34916201117318435,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3520224894580666,0.322,0.322
0.8034825870646766,0.36170212765957444,0.3504034761018001,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3531157270029674,0.323,0.323
0.8059701492537313,0.36170212765957444,0.3513345747982619,0.0,1.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.3542089645478682,0.324,0.324
0.8084577114427861,0.36879432624113473,0.3525760397268777,0.0,1.0,0.0,0.0,0.0,0.0,0.3904109589041096,0.355302202092769,0.325,0.325
0.8109452736318408,0.36879432624113473,0.35350713842333953,0.0,1.0,0.0,0.0,0.0,0.0,0.3904109589041096,0.3563954396376699,0.326,0.326
0.8134328358208955,0.36879432624113473,0.3547486033519553,0.0,1.0,0.0,0.0,0.0,0.0,0.3904109589041096,0.3574886771825707,0.327,0.327
0.8159203980099502,0.36879432624113473,0.3556797020484171,0.0,1.0,0.0,0.0,0.0,0.0,0.3904109589041096,0.35858191472747153,0.328,0.328
0.818407960199005,0.36879432624113473,0.35692116697703286,0.0,1.0,0.0,0.0,0.0,0.0,0.3904109589041096,0.35967515227237234,0.329,0.329
0.8208955223880597,0.375886524822695,0.3578522656734947,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.36076838981727316,0.33,0.33
0.8233830845771144,0.375886524822695,0.3590937306021105,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.36186162736217403,0.331,0.331
0.8258706467661692,0.375886524822695,0.36002482929857227,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.36295486490707485,0.332,0.332
0.8283582089552238,0.375886524822695,0.36126629422718803,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.36404810245197566,0.333,0.333
0.8308457711442786,0.375886524822695,0.3621973929236499,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.3651413399968765,0.33399999999999996,0.334
0.8333333333333334,0.375886524822695,0.36343885785226565,0.0,1.0,0.0,0.0,0.0,0.0,0.3972602739726028,0.36623457754177735,0.33499999999999996,0.335
0.835820895522388,0.3829787234042553,0.3646803227808814,0.0,1.0,0.0,0.0,0.0,0.0,0.40410958904109584,0.36732781508667817,0.33599999999999997,0.336
0.8383084577114428,0.3829787234042553,0.36561142147734327,0.0,1.0,0.0,0.0,0.0,0.0,0.40410958904109584,0.368421052631579,0.33699999999999997,0.337
0.8407960199004975,0.3829787234042553,0.36654252017380506,0.0,1.0,0.0,0.0,0.0,0.0,0.40410958904109584,0.3695142901764798,0.33799999999999997,0.338
0.8432835820895522,0.3829787234042553,0.36778398510242083,0.0,1.0,0.0,0.0,0.0,0.0,0.40410958904109584,0.3706075277213806,0.33899999999999997,0.339
0.845771144278607,0.3829787234042553,0.3690254500310366,0.0,1.0,0.0,0.0,0.0,0.0,0.40410958904109584,0.3717007652662815,0.33999999999999997,0.34
